no,username,testId,topic,Summer Break,Self Recommnedation,Social media,LANGUAGE ARTS,EDUCATION,ENVIRONMENT,POP_CULTURE,HEALTH
1517,V2357758,1635728,Self Recommnedation,0.05588540477,0.1137806215,0.0580083675,0.056500846,0.05614268261,0.04442272749,0.03515293424,0.0452317339
1518,V2357758,1635728,Social media,0.06922949288,0.05715938739,0.1025551155,0.05706311693,0.05746675073,0.05837711322,0.04518363172,0.0390697821
1519,V2382887,1659983,Summer Break,0.1966705294,0.1183524158,0.1161995756,0.1178551464,0.107807741,0.1126473844,0.08339502325,0.060026609
1520,V2382887,1659983,Self Recommnedation,0.1304868538,0.2372838242,0.1104294121,0.09619305327,0.1006087844,0.08940946985,0.06534933403,0.05655718742
1521,V2382887,1659983,Social media,0.1139141034,0.1008308944,0.2021315507,0.1161586293,0.09980445014,0.09964962243,0.08577403881,0.05839828117
1522,V2424251,1696998,Social media,0.1403474816,0.1211985096,0.1951726803,0.1436297848,0.119857167,0.1094874708,0.08960429814,0.07493291208
1523,V2424251,1696998,Summer Break,0.1875720761,0.09369661536,0.08628822213,0.08525279492,0.08205665091,0.07799623258,0.06162106552,0.06616043307
1524,V2424251,1696998,Self Recommnedation,0.1565273203,0.2916728111,0.1419081973,0.1549016226,0.1280589761,0.1287065402,0.08478379946,0.08240990959
1525,V2493836,1744852,Summer Break,0.05565734926,0.03168182742,0.02993616372,0.01493138932,0.01676383431,0.01117651718,0.01599116324,0.01256464511
1526,V2493836,1744852,Self Recommnedation,0.03545836859,0.06000321671,0.04286107025,0.046046491,0.03458122596,0.03570865569,0.0241828904,0.02734116859
1527,V2493836,1744852,Social media,0.08137962738,0.06224099541,0.093034833,0.0503016493,0.04189899173,0.04400383971,0.03009334177,0.02329803223
1528,V2553256,1793312,Summer Break,0.2593364053,0.1486756205,0.1405480116,0.1494432244,0.110454814,0.1099218757,0.08308035926,0.08077249518
1529,V2553256,1793312,Self Recommnedation,0.1466457705,0.2311716028,0.121735286,0.0999378541,0.1038525859,0.09836067793,0.0712155963,0.06594263283
1530,V2553256,1793312,Social media,0.1528201474,0.1421502229,0.2826582524,0.1440126669,0.1326629872,0.1222689699,0.1011833163,0.07962647735
1531,V2572677,1808271,Summer Break,0.1414123349,0.08104551919,0.06735692515,0.06015418889,0.05592657347,0.05737407486,0.04257618574,0.03936048447
1532,V2572677,1808271,Self Recommnedation,0.1163569336,0.1435393758,0.07986188753,0.07696565669,0.07844720413,0.06775718437,0.04823911929,0.04522856032
1533,V2572677,1808271,Social media,0.06547285717,0.06938601153,0.1535249204,0.06547414822,0.06496302115,0.06387532741,0.04309713045,0.03958979469
1534,V2574876,1810342,Summer Break,0.1950272144,0.1055035941,0.1098001125,0.115613133,0.09598065949,0.08786928311,0.07863237608,0.08591030956
1535,V2574876,1810342,Self Recommnedation,0.09182479053,0.104177102,0.08767119459,0.07310943945,0.06685811779,0.07703973218,0.05281895111,0.04899748443
1536,V2574876,1810342,Social media,0.06900234875,0.06775651228,0.08965223974,0.06466150163,0.06617633067,0.05802951832,0.04554750661,0.04347345045
1537,V2575001,1810464,Summer Break,0.1505550962,0.07695748949,0.08516874565,0.09251068515,0.0798575569,0.07651241265,0.06388602832,0.06956525058
1538,V2575001,1810464,Self Recommnedation,0.08513539791,0.172914372,0.06991590587,0.06294099903,0.0553497515,0.05377721717,0.04369367089,0.03958752745
1539,V2575001,1810464,Social media,0.08639268866,0.08942447932,0.143026629,0.08303345511,0.07236592363,0.07352276273,0.0519464458,0.04590067021
1540,V2586470,1821814,Summer Break,0.1251396326,0.08320892254,0.08359450268,0.072536751,0.06680440396,0.07065311426,0.06052526385,0.04852144138
1541,V2586470,1821814,Self Recommnedation,0.08498094286,0.193184689,0.0920871097,0.07191094287,0.06503371809,0.07129977644,0.04887996633,0.04314315795
1542,V2586470,1821814,Social media,0.0739408675,0.08376382545,0.1450241618,0.08251809793,0.08330074198,0.09355033708,0.0626540802,0.05048348783
1543,V2641506,1871180,Self Recommnedation,0.1102189175,0.1850608706,0.09777917425,0.1014820186,0.09187173284,0.1021545108,0.05698281064,0.05156470996
1544,V2641506,1871180,Social media,0.06327270078,0.07165235864,0.1323236048,0.05903644271,0.05709741018,0.065663665,0.04159391885,0.02760037475
1545,V2641506,1871180,Summer Break,0.1667335982,0.09557003572,0.09493124427,0.09447374304,0.08270771053,0.07623889421,0.06769533452,0.05886989652
1546,V2728672,1945731,Summer Break,0.1652256279,0.0987512609,0.1012193744,0.1088934934,0.09572571581,0.09220398248,0.07115960349,0.07138609415
1547,V2728672,1945731,Self Recommnedation,0.1623144012,0.1980635307,0.1613216211,0.170940375,0.1486466173,0.143433961,0.1011710841,0.1025708557
1548,V2728672,1945731,Social media,0.09872875521,0.08333124496,0.1599438813,0.1119614302,0.09273278378,0.08622377387,0.07048731952,0.07820030033
1549,V2791402,1999122,Summer Break,0.2073578585,0.1180413973,0.1163574877,0.1102094016,0.1021223148,0.09446571066,0.0821879143,0.07516928379
1550,V2791402,1999122,Self Recommnedation,0.1434342264,0.2268699079,0.1245227284,0.1417346356,0.1403669326,0.1268027624,0.0953696629,0.07988071803
1551,V2791402,1999122,Social media,0.1343313723,0.1227293438,0.2184718578,0.1458057007,0.1244257427,0.1236572702,0.0927353365,0.08332360273
1552,W2063134,1353716,Summer Break,0.1921859928,0.1123763506,0.1030465878,0.1045654397,0.09277498228,0.0861498915,0.06892065232,0.05364681226
1553,W2063134,1353716,Self Recommnedation,0.1125762229,0.2250431131,0.1050690363,0.09441311423,0.09655223709,0.08502283671,0.0587794034,0.05296882577
1554,W2063134,1353716,Social media,0.08296827487,0.08124332095,0.1331505854,0.09477155595,0.08745642817,0.08125681651,0.05951607493,0.04654561428
1555,W2096412,1384333,Summer Break,0.2158070176,0.1422256948,0.1381770906,0.1326503102,0.1116586118,0.1176469117,0.08511220318,0.07788664867
1556,W2096412,1384333,Self Recommnedation,0.1697826814,0.3166475622,0.1476754191,0.1415112313,0.1318252318,0.1369554344,0.08280815529,0.09170677025
1557,W2096412,1384333,Social media,0.1196986284,0.109009012,0.1922068185,0.1153264258,0.09690867248,0.09874027983,0.07510306102,0.06278519918
1558,W2105776,1393413,Summer Break,0.1729533632,0.1140736609,0.117230044,0.1263157968,0.1214994901,0.1173418391,0.09566807912,0.08669437685
1559,W2105776,1393413,Self Recommnedation,0.1121309546,0.2421933288,0.1228366381,0.1368664491,0.1161520705,0.1176624296,0.07588958346,0.06763296004
1560,W2105776,1393413,Social media,0.1050309211,0.1015640894,0.2271768903,0.1317161925,0.1177102783,0.1114327435,0.08938366787,0.07598486047
1561,W2139509,1425708,Self Recommnedation,0.08459366129,0.1923605519,0.08516103202,0.08035373492,0.08922925462,0.07609995107,0.05143373197,0.04132417251
1562,W2139509,1425708,Social media,0.07445643743,0.062249746,0.1334866914,0.06880091383,0.07050574183,0.06955506778,0.05233468638,0.03217111487
1563,W2139509,1425708,Summer Break,0.1981837204,0.09350444115,0.1035569448,0.08239251504,0.07869297884,0.07460850164,0.0621828289,0.0511594664
1564,W2139652,1425848,Summer Break,0.1796122096,0.08869639973,0.09792666212,0.0787974356,0.06409610196,0.06886096925,0.05560151629,0.04544553574
1565,W2139652,1425848,Self Recommnedation,0.07394323388,0.1253997469,0.06469917106,0.05509948766,0.06203933377,0.06335991472,0.036870775,0.0335140485
1566,W2139652,1425848,Social media,0.002277061166,0.00482728577,0.005149876673,0.003805105417,0.006853753553,0.006577326551,0.009158411561,0.00239877905
1567,W2140491,1426670,Summer Break,0.2766578151,0.157159001,0.1409120659,0.1203410768,0.1205497827,0.1192689598,0.08492241128,0.07458847281
1568,W2140491,1426670,Self Recommnedation,0.1565834191,0.2472802851,0.1349388162,0.1417824926,0.131223996,0.1100806751,0.08076375341,0.0739278886
1569,W2140491,1426670,Social media,0.132631838,0.1242061243,0.1737691679,0.1167576801,0.1100837325,0.1083548315,0.08067894172,0.06592552208
1570,W2142824,1428826,Self Recommnedation,0.08429962079,0.134251503,0.08896774916,0.08672404446,0.08223642024,0.07865210277,0.05667306597,0.04771042497
1571,W2142824,1428826,Social media,0.07047188634,0.05811990172,0.1195496366,0.06389994509,0.06009188099,0.05886714612,0.05170323153,0.0473930095
1572,W2142824,1428826,Summer Break,0.1728867544,0.08514775205,0.08025764502,0.08229178828,0.07149290771,0.07013140059,0.05483633499,0.04763672744
1573,W2198316,1483121,Summer Break,0.2015970424,0.1175463898,0.1061939251,0.1085643392,0.09656768414,0.0913106114,0.0719620441,0.05395389655
1574,W2198316,1483121,Self Recommnedation,0.09110969353,0.2012468165,0.07967308626,0.06847381678,0.0729854867,0.06707459196,0.04647265575,0.03974577509
1575,W2198316,1483121,Social media,0.09087172934,0.08968592602,0.2027769092,0.08863064296,0.08559750685,0.1061231827,0.06232293126,0.04863547676
1576,W2198582,1483371,Summer Break,0.1938521226,0.11770883,0.1165930823,0.1195289545,0.1050994642,0.1035701813,0.08051159002,0.07245383956
1577,W2198582,1483371,Social media,0.09936822124,0.09239441891,0.2256948676,0.1123589152,0.1017622173,0.09934710274,0.07192775841,0.06774532354
1578,W2198582,1483371,Self Recommnedation,0.1528122642,0.1985407911,0.1344021539,0.1278139631,0.1374418788,0.1312061189,0.08408238089,0.08186429016
1579,W2200555,1485233,Summer Break,0.2034469713,0.1318990818,0.1427655824,0.1409181521,0.1296488906,0.1385637049,0.09258680342,0.09060607016
1580,W2200555,1485233,Self Recommnedation,0.110094787,0.1846241045,0.1213400762,0.1205791418,0.1115962663,0.1055332048,0.07064661657,0.06723181963
1581,W2200555,1485233,Social media,0.1012380468,0.09662642682,0.2210955071,0.1270559053,0.107571595,0.1195608385,0.08489800696,0.07118312095
1582,W2204073,1488576,Summer Break,0.1536008625,0.08763629692,0.08022911041,0.06921251356,0.06078438852,0.06650552177,0.0427868286,0.0357079362
1583,W2204073,1488576,Self Recommnedation,0.06553529107,0.1221139253,0.06506318625,0.05969906589,0.05839822657,0.05489909669,0.03538575725,0.03267577506
1584,W2204073,1488576,Social media,0.06057095094,0.05917532119,0.142016903,0.05736290547,0.05739306737,0.06080970301,0.04181531297,0.0320018277
1585,W2219483,1503335,Summer Break,0.1465371096,0.07022210634,0.05793899559,0.06416587296,0.06056496868,0.05955069238,0.04361880056,0.03109606755
1586,W2219483,1503335,Self Recommnedation,0.08273072133,0.1397390872,0.07313921741,0.07307618456,0.06948170776,0.06579219316,0.04667690924,0.03442680099
1587,W2219483,1503335,Social media,0.07660897701,0.08277514959,0.1014534308,0.05585833207,0.04308046248,0.06243353989,0.03709597657,0.02406857885
1588,W2260110,1541991,Summer Break,0.1996849964,0.1108507443,0.1007771614,0.1049123135,0.09677638078,0.08956874008,0.07284298554,0.05301309642
1589,W2260110,1541991,Self Recommnedation,0.1227375888,0.1801187327,0.09401796461,0.1040224231,0.09098647805,0.08259753181,0.05593820935,0.05035601625
1590,W2260110,1541991,Social media,0.1232363193,0.08764403637,0.1585046759,0.09507655722,0.1015408683,0.09355948029,0.06587491337,0.04607934224
1591,W2261279,1543076,Summer Break,0.118282612,0.07109072283,0.05755810206,0.05177551149,0.05150732556,0.04406923271,0.03455187456,0.02510601403
1592,W2261279,1543076,Self Recommnedation,0.08023748977,0.1784013934,0.06288053659,0.05022978501,0.06216522173,0.05300501426,0.03382465134,0.03309039333
1593,W2261279,1543076,Social media,0.05978122616,0.06769160165,0.09181433646,0.05464965206,0.05574061039,0.04456412482,0.03786527833,0.03171840079
1594,W2282232,1562975,Self Recommnedation,0.08992484724,0.1531318135,0.08174336578,0.07750993746,0.08128547865,0.07538753106,0.05150930379,0.04614846833
1595,W2282232,1562975,Summer Break,0.2239882314,0.1479963471,0.1454707409,0.140811357,0.1317853458,0.1280522369,0.09569504979,0.08311840789
1596,W2282232,1562975,Social media,0.11052519,0.1086594345,0.2377142631,0.1338334224,0.1356833148,0.1291892698,0.08766695628,0.07662262398
1597,W2320485,1599894,Summer Break,0.1738582775,0.1023568976,0.1057490307,0.1036122271,0.1032550186,0.08576105254,0.07231128683,0.06142415107
1598,W2320485,1599894,Self Recommnedation,0.1077511769,0.182775083,0.1132143776,0.09806042149,0.08374424858,0.09634021571,0.05490340149,0.05501798842
1599,W2320485,1599894,Social media,0.09963347567,0.09299197999,0.140963436,0.09406977293,0.07429493929,0.07615667388,0.05667110855,0.05564250784
1600,W2361667,1639401,Summer Break,0.1944484253,0.1268978636,0.1213169398,0.1349089763,0.1108716148,0.1026221619,0.0800512244,0.07893950232
1601,W2361667,1639401,Self Recommnedation,0.1345524983,0.2451947326,0.1010094052,0.1163472596,0.1118502747,0.09572471417,0.06549852014,0.05613886578
1602,W2361667,1639401,Social media,0.1028771426,0.09919643503,0.1766275764,0.1106057636,0.09719730329,0.09343789929,0.07421516816,0.05987462796
1603,W2382407,1659502,Summer Break,0.1704205145,0.09171365073,0.09144130785,0.07516963954,0.07457949789,0.08004630633,0.05836873332,0.04941040639
1604,W2382407,1659502,Self Recommnedation,0.09689974323,0.1448392267,0.07661473457,0.07632050384,0.07826043077,0.07180970227,0.05123958391,0.0375288855
1605,W2382407,1659502,Social media,0.08724476994,0.06952692757,0.1651709389,0.08345193932,0.08091035627,0.07820417069,0.06144608597,0.05148774178
1606,W2396419,1672937,Summer Break,0.1800041717,0.09689162223,0.09777195451,0.09438153352,0.09016081166,0.07925411861,0.06695532876,0.04716083235
1607,W2396419,1672937,Self Recommnedation,0.07733457209,0.1192733397,0.08477655881,0.08771409186,0.08093809466,0.08000869984,0.05010364677,0.0384644447
1608,W2396419,1672937,Social media,0.07581991862,0.06981492306,0.1232162367,0.07550281982,0.06241925705,0.05848778077,0.04439003176,0.03600057328
1609,W2400333,1676354,Summer Break,0.1850984375,0.1339097345,0.116780068,0.1009438815,0.09357608992,0.1022522072,0.07565587085,0.05020877085
1610,W2400333,1676354,Self Recommnedation,0.1591568744,0.2529584051,0.1235675463,0.1030562801,0.1147332109,0.1141873752,0.07120350898,0.06008794875
1611,W2400333,1676354,Social media,0.10736703,0.09822100646,0.2399585807,0.08046942658,0.07602406697,0.08915468748,0.05542701156,0.04320118421
1612,W2444188,1721637,Summer Break,0.1690553102,0.1171637602,0.1335082664,0.1433389484,0.1172061363,0.1159998011,0.08564761244,0.07321676635
1613,W2444188,1721637,Self Recommnedation,0.1641480752,0.2598870261,0.1744839448,0.1782416969,0.1670295444,0.164013948,0.1140144574,0.0965689129
1614,W2444188,1721637,Social media,0.119234791,0.114682917,0.2361454235,0.1334407145,0.1234090489,0.1172422585,0.09342857667,0.07692573534
1615,W2512107,1761077,Summer Break,0.2636567131,0.1485739194,0.1451115131,0.1550098765,0.137502162,0.1329945484,0.1047667093,0.09323723432
1616,W2512107,1761077,Self Recommnedation,0.1608488173,0.2341765535,0.1461623919,0.1422331415,0.1450861744,0.1373276534,0.0878617725,0.08104924632
1617,W2512107,1761077,Social media,0.1422896515,0.1310855709,0.2242359879,0.1537851451,0.1593687142,0.1523275634,0.1106632944,0.08061076783
1618,W2539571,1782996,Self Recommnedation,0.1170557974,0.2297565032,0.11686004,0.1136040735,0.1157545896,0.1042417993,0.07231259519,0.06117390603
1619,W2539571,1782996,Social media,0.09537373337,0.08654355615,0.2134582524,0.08519084063,0.08025557841,0.074791239,0.07071538115,0.05730741095
1620,W2539571,1782996,Summer Break,0.2015497089,0.09501265202,0.09478696588,0.07614952363,0.06803447614,0.06731743169,0.06190797555,0.05821500806
1621,W2667800,1895297,Self Recommnedation,0.1170664129,0.2135136877,0.1047207608,0.09684506376,0.09913219108,0.09583230432,0.07032810677,0.05251340657
1622,W2667800,1895297,Social media,0.1062753933,0.1029421645,0.1873239494,0.1203874205,0.09922497089,0.09211442066,0.06561355488,0.06502536639
1623,W2667800,1895297,Summer Break,0.1797889718,0.1194829346,0.1237107221,0.1126938608,0.1231503399,0.109632818,0.08617609945,0.06469917806
1624,W2669997,1897383,Social media,0.1004374042,0.1011100388,0.1804266243,0.09402648372,0.08959285777,0.09028627754,0.060422456,0.06334863556
1625,W2669997,1897383,Summer Break,0.1783761639,0.1212877032,0.10761006,0.09346547303,0.09779242263,0.09632303292,0.08572063073,0.06184904018
1626,W2669997,1897383,Self Recommnedation,0.1277137197,0.2331957064,0.1131380203,0.09973612547,0.09727078016,0.1059341703,0.06213443081,0.06188457824
1627,W2676465,1902980,Self Recommnedation,0.002277061166,0.00482728577,0.005149876673,0.003805105417,0.006853753553,0.006577326551,0.009158411561,0.00239877905
1628,W2676465,1902980,Social media,0.09035696524,0.07972575732,0.1670960845,0.09271726088,0.08653004453,0.0868133355,0.06809294379,0.05339823181
1629,W2676465,1902980,Summer Break,0.1569358145,0.08900384861,0.07971706883,0.07247151606,0.07110605865,0.07072742946,0.05829903706,0.04475365578
1630,W2683182,1908142,Self Recommnedation,0.1035029509,0.1801692215,0.09414681878,0.09361341301,0.1100818418,0.0975630731,0.06079540692,0.05428784517
1631,W2683182,1908142,Social media,0.08909214461,0.08596726022,0.2193809207,0.09216123021,0.08363640418,0.08738355568,0.05362766333,0.05321472494
1632,W2683182,1908142,Summer Break,0.199367886,0.1209448381,0.1079843545,0.09890730956,0.09204742807,0.08934291996,0.0662971329,0.04916255955
1633,W2703450,1926370,Social media,0.1174324165,0.0967063601,0.1913450356,0.1260025774,0.1136093643,0.09938444366,0.08266878595,0.06633400969
1634,W2703450,1926370,Self Recommnedation,0.1041195726,0.1792866904,0.09168579485,0.1003082148,0.08805108569,0.08070837875,0.05377043069,0.05197886519
1635,W2703450,1926370,Summer Break,0.2097743089,0.1150113564,0.1112468399,0.1147275395,0.09949472027,0.1052243251,0.07291916677,0.0651276132
1636,W2735026,1950653,Summer Break,0.1814299347,0.09384603246,0.07873399391,0.07334581687,0.06683974385,0.07446656967,0.04412241922,0.03794014021
1637,W2735026,1950653,Self Recommnedation,0.0745294028,0.1238628368,0.07390139842,0.07557161303,0.07041752021,0.07028350772,0.04595045612,0.03217630851
1638,W2735026,1950653,Social media,0.0665693612,0.07335713088,0.1326934664,0.06337930471,0.05972597224,0.06808901102,0.04335820529,0.03448376504
1639,W2739583,1954757,Summer Break,0.002277061166,0.00482728577,0.005149876673,0.003805105417,0.006853753553,0.006577326551,0.009158411561,0.00239877905
1640,W2739583,1954757,Self Recommnedation,0.1218329756,0.2494931781,0.1152238978,0.108712338,0.09499861107,0.09602456177,0.05789827952,0.05278348825
1641,W2739583,1954757,Social media,0.08921386921,0.07846738229,0.1241786076,0.07632921539,0.05919789374,0.05502379204,0.04044114669,0.03359993679
1642,W2740131,1955157,Social media,0.08290123669,0.06936692029,0.1492332932,0.07619255356,0.06360848961,0.05925345298,0.05407765449,0.04540419255
1643,W2740131,1955157,Summer Break,0.1349820602,0.09881781598,0.08911290579,0.08497564805,0.08020627119,0.0801704807,0.05526543836,0.05483416307
1644,W2740131,1955157,Self Recommnedation,0.09901238277,0.1779370735,0.09735326697,0.1227195252,0.08797742286,0.08459853827,0.05857301479,0.05943096514
1645,W2763616,1974730,Social media,0.07128843283,0.08011639952,0.1952411504,0.08789277092,0.08937264948,0.09692820102,0.06394263616,0.05466989766
1646,W2763616,1974730,Summer Break,0.1275205732,0.06758695797,0.07580242886,0.07466079481,0.06198486064,0.05473953002,0.05238453986,0.04800559898
1647,W2763616,1974730,Self Recommnedation,0.07401577183,0.1695560153,0.07361656799,0.08166031323,0.06375823363,0.06111041363,0.04767174181,0.04419767196
1648,W2766276,1976962,Summer Break,0.149808422,0.09902950295,0.07963874084,0.06045264959,0.06285610629,0.05927153857,0.04018773999,0.04073853111
1649,W2766276,1976962,Self Recommnedation,0.09148843551,0.2415133538,0.07927886857,0.05644501769,0.0554520478,0.05232635963,0.03020164044,0.036322326
1650,W2766276,1976962,Social media,0.08966996825,0.08812272159,0.1554402413,0.09431817718,0.07720900568,0.08457816984,0.05594250419,0.05374715023
1651,W2766472,1977158,Self Recommnedation,0.1271916424,0.2026600603,0.1114079459,0.09828424528,0.1037825504,0.08941023486,0.06762866315,0.05520402644
1652,W2766472,1977158,Social media,0.05456716322,0.0536749933,0.1297801593,0.07469415131,0.09535349687,0.08208825703,0.05838969425,0.03814986109
1653,W2766472,1977158,Summer Break,0.1636692925,0.1133593444,0.1020659293,0.1107901405,0.0885636527,0.08091431215,0.06343530616,0.05990246381
1654,W2785941,1994082,Self Recommnedation,0.1255202608,0.1646347205,0.09758641546,0.1020750077,0.1162928707,0.09676953123,0.0652427172,0.05150674884
1655,W2785941,1994082,Social media,0.09435851113,0.08764665131,0.1867882013,0.09702141137,0.08814608484,0.08268817104,0.05894726614,0.05795480927
1656,W2785941,1994082,Summer Break,0.1907719962,0.1121337135,0.09958737995,0.1017463797,0.09840197913,0.08538671674,0.06147489678,0.05747516796
1657,X2000708,1296991,Summer Break,0.1975634189,0.101378517,0.1213451539,0.1030193511,0.1069383334,0.1013131062,0.08211729975,0.0715510733
1658,X2000708,1296991,Self Recommnedation,0.1179949455,0.1969598818,0.1002350115,0.09652093598,0.1106943469,0.0942514562,0.06992120126,0.05545970423
1659,X2000708,1296991,Social media,0.09293928973,0.09224486041,0.1540954886,0.1004990429,0.0906282916,0.09987368222,0.06923283256,0.05634041135
1660,X2101215,1388890,Summer Break,0.151566956,0.08448931781,0.08502168311,0.09145967909,0.08492890726,0.08376645238,0.05522945164,0.04708321593
1661,X2101215,1388890,Self Recommnedation,0.1172036672,0.1916312427,0.09290677265,0.09535435576,0.1085988438,0.0974568866,0.06331163673,0.05267775184
1662,X2101215,1388890,Social media,0.09006422643,0.09472738458,0.2033627321,0.1136094346,0.09065577874,0.0977581465,0.06404800051,0.06400931041
1663,X2110260,1397821,Summer Break,0.1623786373,0.09501924081,0.09725377085,0.1060476592,0.09011359831,0.08790967283,0.07040913355,0.06340008717
1664,X2110260,1397821,Self Recommnedation,0.1342727614,0.2110753876,0.1342202991,0.1434638378,0.1228547356,0.121285102,0.08017108728,0.07801885192
1665,X2110260,1397821,Social media,0.09985820915,0.09997218536,0.1624037457,0.1030021025,0.09071169335,0.09634832537,0.06609456627,0.06875428445
1666,X2153279,1438996,Summer Break,0.1724759469,0.08183858673,0.09467487975,0.08044749837,0.07853852948,0.07502011022,0.06407772398,0.04616247026
1667,X2153279,1438996,Self Recommnedation,0.08516850996,0.1640998615,0.08471514605,0.08009445072,0.08994862996,0.07372426126,0.05171641933,0.05534139172
1668,X2153279,1438996,Social media,0.07813470227,0.07680458111,0.179140978,0.09357039239,0.08045230201,0.07624353156,0.06188367466,0.05770181898
1669,X2163728,1449177,Summer Break,0.1874263547,0.1316917739,0.1372581183,0.1275579946,0.11028951,0.1079995701,0.08235263626,0.08174782012
1670,X2163728,1449177,Social media,0.1251322992,0.1093896265,0.1866334258,0.1145005757,0.09863320304,0.1137944339,0.06867327817,0.06715977133
1671,X2163728,1449177,Self Recommnedation,0.1475916765,0.19981271,0.09797234075,0.07929876197,0.1039509421,0.09121026085,0.05990942935,0.05223542029
1672,X2173615,1458992,Summer Break,0.2495132188,0.163050101,0.1554210185,0.177202467,0.1468449689,0.1338573538,0.1040357686,0.0952453745
1673,X2173615,1458992,Self Recommnedation,0.1703372559,0.2530875601,0.1598180052,0.1668752762,0.1552622206,0.1470008158,0.09421345345,0.08613430221
1674,X2173615,1458992,Social media,0.1607734697,0.1482264838,0.2470095313,0.1651091714,0.1435537759,0.1282183026,0.1005005033,0.09294746433
1675,X2190180,1475138,Self Recommnedation,0.07660457799,0.2243139125,0.07094451121,0.05277850858,0.06128202992,0.05052246199,0.04408358847,0.02941818404
1676,X2190180,1475138,Social media,0.08341656453,0.08550943307,0.1590894623,0.08811347618,0.06640771844,0.07077263039,0.05675306595,0.03762443681
1677,X2190180,1475138,Summer Break,0.2331048287,0.1246308053,0.1293949619,0.1079125561,0.09471852572,0.1025587146,0.07370500582,0.06023344076
1678,X2203811,1488362,Self Recommnedation,0.07763250936,0.1908013352,0.07998165195,0.06804184152,0.06323776958,0.06745979675,0.04213905929,0.04186068045
1679,X2203811,1488362,Social media,0.09549591052,0.09122911485,0.1252522758,0.09391078007,0.06753216773,0.08076014679,0.05860882942,0.05146892926
1680,X2203811,1488362,Summer Break,0.1727294918,0.08701401465,0.07365386887,0.06944022003,0.05711152361,0.06135857769,0.05291686739,0.0608824646
1681,X2236392,1518921,Summer Break,0.1388546721,0.07192068159,0.05262364866,0.04083826091,0.04496734622,0.04459600036,0.03391147571,0.02589624075
1682,X2236392,1518921,Self Recommnedation,0.08985733359,0.2131294248,0.08390553949,0.07920072191,0.0757546072,0.0700498695,0.04422560809,0.04293623823
1683,X2236392,1518921,Social media,0.07588419851,0.07334570561,0.1493408228,0.05713703019,0.05643557286,0.06176974567,0.03977766721,0.03929310062
1684,X2290423,1570502,Summer Break,0.02900677321,0.02176092127,0.01865405589,0.01516064122,0.01404210821,0.01438784171,0.009227898726,0.01035763568
1685,X2290423,1570502,Self Recommnedation,0.02147702697,0.03437415418,0.02547069611,0.02205721453,0.01845527241,0.01868521315,0.01224505155,0.01484463436
1686,X2290423,1570502,Social media,0.02379611594,0.02436320238,0.04195176977,0.03044784637,0.02235096374,0.02273570048,0.01995832386,0.01588699724
1687,X2406024,1681333,Summer Break,0.1821837854,0.106610276,0.0949704969,0.08018748453,0.07552809661,0.08575234274,0.05618853048,0.05224474182
1688,X2406024,1681333,Self Recommnedation,0.1135451654,0.1869048608,0.08932077266,0.08335105637,0.0889775777,0.08163244341,0.05248301143,0.04803844293
1689,X2406024,1681333,Social media,0.07886764793,0.08172678749,0.1662683304,0.07777730015,0.06188887865,0.08902098439,0.04887174735,0.03897578365
1690,X2505458,1755709,Summer Break,0.1925934051,0.1154592296,0.1061941264,0.1052671293,0.1077095495,0.1016713585,0.08565408484,0.06296799344
1691,X2505458,1755709,Self Recommnedation,0.1105185152,0.1926852568,0.1127405781,0.1175864617,0.1092558337,0.09558001714,0.07259450384,0.06910266714
1692,X2505458,1755709,Social media,0.09444614694,0.09049434862,0.1810930416,0.1091203061,0.100915387,0.09808827991,0.08906260056,0.07290511748
1693,X2514669,1763059,Summer Break,0.1511206887,0.1390935686,0.09733191662,0.09421653279,0.08542911633,0.08592937612,0.06457348872,0.06761591324
1694,X2514669,1763059,Self Recommnedation,0.107670223,0.2085007596,0.1008848924,0.08864849284,0.08172592961,0.07863542843,0.05724149591,0.05591988298
1695,X2514669,1763059,Social media,0.09498984184,0.1034150501,0.1773688385,0.09367883619,0.08682670536,0.1095031375,0.07599646876,0.05789450473
1696,X2520757,1766361,Summer Break,0.2473740445,0.1792466876,0.1765334783,0.1820115877,0.1716484483,0.1584535204,0.1137971081,0.1056254219
1697,X2520757,1766361,Self Recommnedation,0.1282820388,0.2102473371,0.1146684269,0.1191300805,0.1089156743,0.1024394083,0.07076093232,0.06726620867
1698,X2520757,1766361,Social media,0.1068241605,0.1053997551,0.1745782773,0.1377805852,0.1155926847,0.1050026591,0.08512065326,0.07382533536
1699,X2569924,1805682,Self Recommnedation,0.1335336005,0.2048701639,0.1309041578,0.113382857,0.1090850905,0.1040367096,0.07294878308,0.06917389818
1700,X2569924,1805682,Social media,0.1093812457,0.0959598581,0.2034997346,0.09863751345,0.09579249528,0.0849584516,0.07521803561,0.0805899766
1701,X2569924,1805682,Summer Break,0.2013871815,0.1284128405,0.1197981204,0.113993599,0.09897184465,0.08811909929,0.07557403037,0.07409951554
1702,X2608446,1842755,Self Recommnedation,0.07040606755,0.1141061068,0.06792317133,0.05531607522,0.06627324756,0.05974481215,0.04384393358,0.0365274553
1703,X2608446,1842755,Social media,0.08168658042,0.07000490631,0.198523146,0.07584618115,0.07266922608,0.07234102693,0.05848833962,0.04786240295
1704,X2608446,1842755,Summer Break,0.1048375003,0.05672386258,0.06214003095,0.05993905521,0.05774560449,0.05355526174,0.05360830886,0.04127585962
