no,testId,topic,distIMF,distIMM,distISE,distINE,maxSim,predicted,expected,distIMF-pos,distIMM-pos,distISE-pos,distINE-pos
356,2104993,THEATER,0.12866799,0.11374472,0.1019254,0.01836981,0.12866799,I-MF,I-MF,0.57384362,0.5843387,0.58497129,0.35382325
357,2104993,TRAVEL,0.1545698,0.13406366,0.11218746,0.02493333,0.1545698,I-MF,I-MF,0.64707615,0.63677615,0.6318825,0.24042415
358,2107310,POP_CULTURE,0.17316108,0.14930132,0.1445658,0.02694138,0.17316108,I-MF,I-MF,0.69546366,0.69279254,0.68746512,0.30872033
359,2107310,THEATER,0.13012537,0.10142769,0.09362165,0.01691856,0.13012537,I-MF,I-MF,0.54486521,0.5505277,0.55823258,0.28823537
360,2107310,TRAVEL,0.11388783,0.09002832,0.07976116,0.02260047,0.11388783,I-MF,I-MF,0.49206872,0.49824779,0.49693412,0.29553623
361,2107458,POP_CULTURE,0.12047149,0.096635,0.08504371,0.0171582,0.12047149,I-MF,I-MF,0.6853278,0.68015274,0.67997106,0.29349065
362,2107458,THEATER,0.11528098,0.09714932,0.08786039,0.01671312,0.11528098,I-MF,I-MF,0.62345708,0.62236559,0.61643308,0.2424325
363,2107458,TRAVEL,0.15742153,0.13661531,0.12266691,0.03115921,0.15742153,I-MF,I-MF,0.73112438,0.72154543,0.71665234,0.30760931
364,2108903,POP_CULTURE,0.12770157,0.09873724,0.08021932,0.01260079,0.12770157,I-MF,I-MF,0.65887267,0.65884331,0.66194837,0.3427807
365,2108903,THEATER,0.13631974,0.09365013,0.08180285,0.01088817,0.13631974,I-MF,I-MF,0.57898307,0.56662329,0.55953224,0.27079527
366,2108903,TRAVEL,0.13936025,0.11687821,0.09886912,0.01742763,0.13936025,I-MF,I-MF,0.59404916,0.59161086,0.59724946,0.22506425
367,2109581,POP_CULTURE,0.09579931,0.10218231,0.15822137,0.02560489,0.15822137,I-SE,I-SE,0.47134795,0.47956461,0.48626731,0.30313369
368,2109581,THEATER,0.08740319,0.08845521,0.12895406,0.03109304,0.12895406,I-SE,I-SE,0.40981334,0.41509892,0.4180805,0.22212989
369,2109581,TRAVEL,0.09337165,0.09608717,0.16034716,0.02416171,0.16034716,I-SE,I-SE,0.49554319,0.50838583,0.51405976,0.20700556
370,2178154,ANIMALS,0.12386793,0.08168005,0.05738017,0.01030298,0.12386793,I-MF,I-MF,0.4739717,0.44637605,0.4200761,0.16549383
371,2178154,COMMUNICATIONS,0.11567721,0.08963723,0.06799837,0.01278133,0.11567721,I-MF,I-MF,0.46225705,0.45407696,0.44004417,0.15827292
372,2178154,POP_CULTURE,0.1213268,0.10023423,0.0800433,0.01172939,0.1213268,I-MF,I-MF,0.5425933,0.52217594,0.50364023,0.18454836
373,2282384,THEATER,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
374,2282384,TRAVEL,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
375,2282384,POP_CULTURE,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
376,2364925,POP_CULTURE,0.13557816,0.10805455,0.08586607,0.01350946,0.13557816,I-MF,I-MF,0.67537182,0.66006744,0.63996037,0.23900174
377,2364925,THEATER,0.13663269,0.1199383,0.09640809,0.01930423,0.13663269,I-MF,I-MF,0.63895485,0.63533178,0.62510446,0.31968474
378,2364925,TRAVEL,0.16601339,0.13571909,0.11358239,0.01877753,0.16601339,I-MF,I-MF,0.65329804,0.63434262,0.6238572,0.24837338
379,2392994,ANIMALS,0.14599541,0.12385194,0.10043252,0.02244354,0.14599541,I-MF,I-MF,0.70918758,0.68900483,0.66948559,0.26579916
380,2392994,COMMUNICATIONS,0.14433099,0.11383137,0.08851174,0.01536855,0.14433099,I-MF,I-MF,0.70491364,0.68801768,0.67409571,0.27045995
381,2392994,POP_CULTURE,0.14494737,0.10864812,0.07781654,0.01475664,0.14494737,I-MF,I-MF,0.6218379,0.62088607,0.61297703,0.37702663
382,2408087,ANIMALS,0.11196917,0.08014764,0.05149868,0.00722714,0.11196917,I-MF,I-MF,0.46169754,0.43288981,0.41297246,0.14299649
383,2408087,COMMUNICATIONS,0.08475222,0.06439548,0.05385917,0.00997536,0.08475222,I-MF,I-MF,0.48890365,0.48396127,0.48396766,0.21758224
384,2408087,DIRECTIONS,0.08937086,0.06820762,0.05570393,0.0068922,0.08937086,I-MF,I-MF,0.56193892,0.54417013,0.52596717,0.248548
385,2415936,POP_CULTURE,0.07496336,0.06800345,0.05710423,0.00870459,0.07496336,I-MF,I-MF,0.51753445,0.52421996,0.5199465,0.25169628
386,2415936,ANIMALS,0.14997386,0.15845372,0.13573287,0.02521026,0.15845372,I-MM,I-MF,0.62975349,0.62971332,0.62244278,0.2415508
387,2415936,COMMUNICATIONS,0.0947524,0.08661696,0.08384711,0.00946483,0.0947524,I-MF,I-MF,0.59102527,0.59773963,0.58838731,0.24332973
388,2424671,ANIMALS,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
389,2424671,COMMUNICATIONS,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
390,2424671,POP_CULTURE,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
391,2424681,ANIMALS,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
392,2424681,COMMUNICATIONS,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
393,2424681,POP_CULTURE,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
394,2439779,POP_CULTURE,0.21783861,0.15661094,0.12012865,0.01884133,0.21783861,I-MF,I-MF,0.69949202,0.67858127,0.63906782,0.28645412
395,2439779,THEATER,0.18859474,0.13697906,0.11158272,0.0197692,0.18859474,I-MF,I-MF,0.64786278,0.63407137,0.6140224,0.29272903
396,2439779,TRAVEL,0.21483081,0.15380572,0.12354536,0.0237131,0.21483081,I-MF,I-MF,0.67499402,0.65282084,0.6214994,0.28084731
397,2445381,ANIMALS,0.05632632,0.06431561,0.0316946,0.0335084,0.06431561,I-MM,I-MM,0.25702462,0.26410631,0.24560178,0.19216306
398,2445381,COMMUNICATIONS,0.07736578,0.08801166,0.0484806,0.00844496,0.08801166,I-MM,I-MM,0.47102151,0.45672683,0.4258165,0.16321234
399,2445381,POP_CULTURE,0.06038894,0.07448652,0.03279128,0.00392747,0.07448652,I-MM,I-MM,0.4976312,0.49211378,0.46465788,0.20246513
400,1906557,TRAVEL,0.12550775,0.104025,0.08174016,0.0160396,0.12550775,I-MF,I-MF,0.5216144,0.50835476,0.49405046,0.20452459
401,1906557,POP_CULTURE,0.11242951,0.09878781,0.08430765,0.01604085,0.11242951,I-MF,I-MF,0.4266098,0.43108453,0.43496149,0.28960908
402,1906557,THEATER,0.10625269,0.0939878,0.08768068,0.01650865,0.10625269,I-MF,I-MF,0.60238667,0.61425992,0.62407278,0.48154134
403,2019863,ANIMALS,0.11883939,0.08195189,0.05789645,0.01098628,0.11883939,I-MF,I-MF,0.58658556,0.5691836,0.54284689,0.23562741
404,2019863,COMMUNICATIONS,0.07567333,0.04374815,0.031016,0.0047676,0.07567333,I-MF,I-MF,0.45810102,0.45320118,0.43830592,0.27610849
405,2019863,POP_CULTURE,0.12684942,0.08835516,0.06515626,0.01013345,0.12684942,I-MF,I-MF,0.68908417,0.67099289,0.65399419,0.25268473
406,2143014,POP_CULTURE,0.13444822,0.10984704,0.08911334,0.01616444,0.13444822,I-MF,I-MF,0.7241506,0.71847234,0.71064719,0.31239801
407,2143014,THEATER,0.14836596,0.13008382,0.10051303,0.01830473,0.14836596,I-MF,I-MF,0.65377367,0.64152186,0.62823336,0.305735
408,2143014,TRAVEL,0.15328134,0.11773768,0.08852611,0.01663261,0.15328134,I-MF,I-MF,0.76006988,0.73392343,0.71226865,0.25379226
409,2166735,THEATER,0.11463962,0.14717793,0.11520636,0.01670664,0.14717793,I-MM,I-MM,0.60071856,0.61836002,0.61899327,0.34961679
410,2166735,TRAVEL,0.11953456,0.14270363,0.09902236,0.01601456,0.14270363,I-MM,I-MM,0.56968495,0.57421342,0.56722716,0.25915169
411,2166735,POP_CULTURE,0.10601703,0.08559652,0.06768904,0.01317196,0.10601703,I-MF,I-MF,0.64148859,0.65772817,0.67154566,0.3106034
412,2261584,POP_CULTURE,0.11306265,0.10907917,0.09036237,0.02001618,0.11306265,I-MF,I-MF,0.48512866,0.50233201,0.50589187,0.28663752
413,2261584,THEATER,0.10348378,0.13852313,0.10802813,0.02728793,0.13852313,I-MM,I-MM,0.60192601,0.61264188,0.60251128,0.26895843
414,2261584,TRAVEL,0.10006161,0.12411992,0.0865935,0.01632165,0.12411992,I-MM,I-MM,0.59785211,0.59686731,0.5689588,0.23084586
415,2286276,POP_CULTURE,0.16328891,0.18593448,0.19483094,0.05852908,0.19483094,I-SE,I-NE,0.57269106,0.56863442,0.55569107,0.20989897
416,2286276,ANIMALS,0.06215989,0.06708631,0.10654152,0.02125003,0.10654152,I-SE,I-SE,0.35182557,0.36004093,0.36987527,0.15457384
417,2286276,COMMUNICATIONS,0.04470274,0.05422522,0.07682424,0.00494971,0.07682424,I-SE,I-SE,0.26720299,0.28216471,0.29398505,0.11382348
418,2287488,POP_CULTURE,0.10989775,0.13267063,0.10924227,0.01518172,0.13267063,I-MM,I-MM,0.42940782,0.43386948,0.42860551,0.220534
419,2287488,THEATER,0.06855631,0.09846573,0.06779495,0.00831333,0.09846573,I-MM,I-MM,0.38348781,0.41010795,0.40825497,0.28350298
420,2287488,TRAVEL,0.09396086,0.1142711,0.08466455,0.01345743,0.1142711,I-MM,I-MM,0.43296811,0.4357448,0.42306517,0.1720065
421,2290289,ANIMALS,0.10124505,0.10494965,0.06299312,0.00874176,0.10494965,I-MM,I-MM,0.49455629,0.48314641,0.46482422,0.17065701
422,2290289,COMMUNICATIONS,0.08717888,0.09835156,0.05797724,0.01075527,0.09835156,I-MM,I-MM,0.45476441,0.44307584,0.42759119,0.1744251
423,2290289,POP_CULTURE,0.074329,0.09477087,0.05368348,0.01050054,0.09477087,I-MM,I-MM,0.58459579,0.5582287,0.53428499,0.20489519
424,2298898,ANIMALS,0.07449212,0.08446211,0.1167768,0.04297629,0.1167768,I-SE,I-SE,0.38999049,0.42907812,0.45860338,0.41822038
425,2298898,COMMUNICATIONS,0.05649882,0.06220436,0.10197948,0.02849419,0.10197948,I-SE,I-SE,0.38878216,0.41352551,0.44777717,0.34383247
426,2298898,POP_CULTURE,0.0587223,0.06250876,0.10438022,0.03220334,0.10438022,I-SE,I-SE,0.32020194,0.34696651,0.38399616,0.38702039
427,2337550,POP_CULTURE,0.06527347,0.07291265,0.10168756,0.01640139,0.10168756,I-SE,I-SE,0.22932014,0.23933742,0.26292979,0.14501382
428,2337550,THEATER,0,0,0,0.30885534,0.30885534,I-NE,I-NE,0.29303164,0.28304573,0.25900994,0.13053941
429,2337550,TRAVEL,0.06172693,0.05118525,0.06777033,0.00567165,0.06777033,I-SE,I-SE,0.41575496,0.41052942,0.39589014,0.14268548
430,2342133,COMMUNICATIONS,0.10646679,0.09763984,0.09021625,0.01507867,0.10646679,I-MF,I-MF,0.59774946,0.60643612,0.59749203,0.29221315
431,2342133,POP_CULTURE,0.14959207,0.1303617,0.11648124,0.01859349,0.14959207,I-MF,I-MF,0.75043173,0.74407324,0.73667896,0.28426965
432,2342133,ANIMALS,0.16263972,0.15762416,0.14459711,0.02676521,0.16263972,I-MF,I-MF,0.60734106,0.62080629,0.61636927,0.29208501
433,2345366,POP_CULTURE,0.03771396,0.05497581,0.07794752,0.00973283,0.07794752,I-SE,I-SE,0.17499414,0.18684124,0.20609708,0.09194252
434,2345366,THEATER,0.05549634,0.06028827,0.0907111,0.00926577,0.0907111,I-SE,I-SE,0.42849879,0.44510231,0.44350216,0.14691673
435,2345366,TRAVEL,0.05562323,0.06114161,0.08837568,0.01225879,0.08837568,I-SE,I-SE,0.34542982,0.35991407,0.37876374,0.14213726
436,2367961,ANIMALS,0.06444978,0.06840474,0.04031246,0.00668332,0.06840474,I-MM,I-MM,0.38689203,0.37921348,0.3641084,0.14114506
437,2367961,COMMUNICATIONS,0.12173508,0.07982266,0.05814169,0.00871373,0.12173508,I-MF,I-MF,0.4848324,0.45924848,0.44040182,0.1722726
438,2367961,POP_CULTURE,0.06569067,0.06739807,0.03580495,0.00510002,0.06739807,I-MM,I-MM,0.36656949,0.36343655,0.34583522,0.12301292
439,2416238,POP_CULTURE,0.05322283,0.05925124,0.03253578,0.0029597,0.05925124,I-MM,I-MM,0.39120027,0.38754333,0.38661025,0.16713923
440,2416238,COMMUNICATIONS,0.08652806,0.09914936,0.0743023,0.0133944,0.09914936,I-MM,I-MM,0.32404673,0.30571268,0.29462349,0.10762977
441,2416238,ANIMALS,0.10065908,0.06891417,0.05635483,0.01193045,0.10065908,I-MF,I-MF,0.44143254,0.42074468,0.40159031,0.15446393
442,2425111,ANIMALS,0.07272064,0.08643136,0.11332013,0.02609967,0.11332013,I-SE,I-SE,0.44275361,0.45185807,0.46932855,0.24777528
443,2425111,COMMUNICATIONS,0.03656393,0.03588123,0.06514083,0.00514499,0.06514083,I-SE,I-SE,0.34459037,0.36061775,0.37491743,0.22619164
444,2425111,POP_CULTURE,0.03616187,0.03171975,0.06586446,0.00554423,0.06586446,I-SE,I-SE,0.28772251,0.30610186,0.32557803,0.23768831
445,2454407,ANIMALS,0.16186915,0.15067532,0.13882558,0.03110529,0.16186915,I-MF,I-MF,0.68435007,0.69162673,0.69095236,0.30824271
446,2454407,COMMUNICATIONS,0.17230617,0.16195127,0.14826315,0.02460889,0.17230617,I-MF,I-MF,0.69197501,0.69603304,0.68687501,0.29552695
447,2454407,POP_CULTURE,0.18032803,0.17460842,0.1587398,0.02688517,0.18032803,I-MF,I-MF,0.64238461,0.63730343,0.61969079,0.26490169
448,2019867,ANIMALS,0.14441787,0.11660553,0.08835544,0.01897911,0.14441787,I-MF,I-MF,0.58208944,0.56390383,0.54207333,0.280559
449,2019867,COMMUNICATIONS,0.11481749,0.0860427,0.06700123,0.01448022,0.11481749,I-MF,I-MF,0.49794251,0.47309569,0.45052506,0.17868957
450,2019867,POP_CULTURE,0.08680247,0.0700127,0.05504648,0.01202462,0.08680247,I-MF,I-MF,0.56572207,0.55137367,0.54626069,0.23424853
451,2029748,ANIMALS,0.12460866,0.09118902,0.07374541,0.0126087,0.12460866,I-MF,I-MF,0.55763139,0.53157446,0.50217964,0.20709151
452,2029748,COMMUNICATIONS,0.11914493,0.14219748,0.06684899,0.01181233,0.14219748,I-MM,I-MM,0.62533923,0.61643629,0.59277227,0.28554722
453,2029748,POP_CULTURE,0.08207412,0.10904349,0.06202411,0.01464427,0.10904349,I-MM,I-MM,0.48597641,0.48265039,0.47107783,0.19310831
454,2034556,POP_CULTURE,0.10176096,0.11944263,0.08394843,0.0124761,0.11944263,I-MM,I-MM,0.43779087,0.45437933,0.4517189,0.27027937
455,2034556,THEATER,0.06997194,0.07394549,0.12769228,0.01715187,0.12769228,I-SE,I-SE,0.33097138,0.34766757,0.36591014,0.34774807
456,2034556,TRAVEL,0.08261505,0.07895382,0.12504297,0.00980545,0.12504297,I-SE,I-SE,0.52188776,0.53189529,0.54892553,0.30072069
457,2092862,ANIMALS,0.10600561,0.1371931,0.08723809,0.02163874,0.1371931,I-MM,I-MM,0.56873875,0.57570733,0.54936478,0.20995635
458,2092862,COMMUNICATIONS,0.09455722,0.10189571,0.18396018,0.02173258,0.18396018,I-SE,I-SE,0.52289578,0.53790804,0.56001884,0.27198756
459,2092862,DIRECTIONS,0.04914454,0.0451063,0.09255883,0.01072892,0.09255883,I-SE,I-SE,0.48687464,0.49114743,0.50665966,0.28045518
460,2106362,TRAVEL,0.03063819,0.0345517,0.04571143,0.05357574,0.05357574,I-NE,I-NE,0.19469775,0.19697361,0.1985206,0.10618282
461,2106362,POP_CULTURE,0.04479115,0.05326255,0.06241033,0.08192344,0.08192344,I-NE,I-NE,0.19586597,0.22045788,0.23051364,0.39706069
462,2106362,THEATER,0.02282367,0.02758396,0.03785073,0.07472945,0.07472945,I-NE,I-NE,0.12961511,0.13893909,0.14409511,0.12715181
463,2111335,ANIMALS,0.09297721,0.06850117,0.05077426,0.0095112,0.09297721,I-MF,I-MF,0.42355636,0.42880689,0.42295358,0.28990463
464,2111335,COMMUNICATIONS,0.07984355,0.06141401,0.04577439,0.00950721,0.07984355,I-MF,I-MF,0.51097396,0.51364717,0.5135423,0.27024028
465,2111335,POP_CULTURE,0.07910483,0.06638272,0.05161824,0.01112206,0.07910483,I-MF,I-MF,0.51535318,0.51667484,0.51749082,0.27347169
466,2138526,ANIMALS,0.08743376,0.09214802,0.09576958,0.01388465,0.09576958,I-SE,I-SE,0.296947,0.29538268,0.29720236,0.120025
467,2138526,COMMUNICATIONS,0.04038243,0.02767808,0.01975801,0.01782497,0.04038243,I-MF,I-NE,0.22551069,0.21420821,0.19779536,0.09028023
468,2138526,POP_CULTURE,0.03958191,0.03562832,0.07834743,0.0060015,0.07834743,I-SE,I-SE,0.37135538,0.37860876,0.39773193,0.22174959
469,2172356,POP_CULTURE,0.07938643,0.08375784,0.1141373,0.01404509,0.1141373,I-SE,I-SE,0.25250883,0.24910592,0.2530925,0.08297296
470,2172356,THEATER,0.06506834,0.06575099,0.09679139,0.00859463,0.09679139,I-SE,I-SE,0.36678763,0.35485726,0.35110468,0.14132686
471,2172356,TRAVEL,0.08629322,0.0891201,0.11097777,0.01743649,0.11097777,I-SE,I-SE,0.47711833,0.48403194,0.48433365,0.17980753
472,2233407,POP_CULTURE,0.06756407,0.09132804,0.0565815,0.01349833,0.09132804,I-MM,I-MM,0.45826812,0.46598114,0.45831942,0.29085157
473,2233407,THEATER,0.09069874,0.0882403,0.11116126,0.01207868,0.11116126,I-SE,I-SE,0.52812897,0.53511758,0.5197038,0.18189487
474,2233407,TRAVEL,0.09777561,0.08523358,0.1195767,0.01216876,0.1195767,I-SE,I-SE,0.57997743,0.57829691,0.57412184,0.21100068
475,2236378,POP_CULTURE,0.12218372,0.1212483,0.10599628,0.02049068,0.12218372,I-MF,I-MF,0.5763479,0.58691143,0.6029861,0.32789053
476,2236378,THEATER,0.08807647,0.09677577,0.10649768,0.02093617,0.10649768,I-SE,I-MF,0.39425432,0.4179645,0.43465416,0.33320232
477,2236378,TRAVEL,0.08584251,0.10297892,0.07887477,0.02109349,0.10297892,I-MM,I-MM,0.39661351,0.4019407,0.40157595,0.17639192
478,2266287,ANIMALS,0.12566462,0.10797164,0.07380283,0.01482116,0.12566462,I-MF,I-MF,0.6343857,0.62645193,0.60557143,0.22919763
479,2266287,COMMUNICATIONS,0.13044546,0.1085986,0.09873166,0.01489375,0.13044546,I-MF,I-MF,0.62297062,0.63078284,0.63316428,0.31490918
480,2266287,DIRECTIONS,0.09195385,0.1139256,0.08007133,0.01339951,0.1139256,I-MM,I-MM,0.54777408,0.54720519,0.51986451,0.24083426
481,2267038,ANIMALS,0.09673373,0.08079346,0.07575575,0.01894756,0.09673373,I-MF,I-MF,0.56245242,0.57050278,0.57034968,0.23697854
482,2267038,COMMUNICATIONS,0.12172384,0.09858901,0.07129208,0.01536763,0.12172384,I-MF,I-MF,0.59915682,0.60421008,0.60012519,0.3569258
483,2267038,POP_CULTURE,0.10256856,0.11777837,0.0756018,0.01361653,0.11777837,I-MM,I-MM,0.60920562,0.60869117,0.60584026,0.31731774
484,2295904,POP_CULTURE,0.10164538,0.08513222,0.07658171,0.01223822,0.10164538,I-MF,I-MF,0.53530351,0.52927047,0.53415042,0.26177513
485,2295904,THEATER,0.13602812,0.12111673,0.10723608,0.02095567,0.13602812,I-MF,I-MF,0.67488978,0.67464881,0.67681342,0.29749139
486,2295904,TRAVEL,0.12785567,0.09940059,0.0773618,0.01043943,0.12785567,I-MF,I-MF,0.65739076,0.64824349,0.63649688,0.24230594
487,2307817,POP_CULTURE,0.1198472,0.10580906,0.09088886,0.01463563,0.1198472,I-MF,I-MF,0.54138768,0.52925186,0.50891039,0.23729602
488,2307817,THEATER,0.12634644,0.11626004,0.1039803,0.01948363,0.12634644,I-MF,I-MF,0.58065549,0.57804753,0.57011625,0.27336536
489,2307817,TRAVEL,0.11368589,0.09613375,0.07308663,0.01324208,0.11368589,I-MF,I-MF,0.48498334,0.48515149,0.48108805,0.23993429
490,2311709,ANIMALS,0.07887565,0.05379807,0.03870177,0.00593814,0.07887565,I-MF,I-MF,0.42008262,0.41424762,0.3963963,0.15345908
491,2311709,COMMUNICATIONS,0.0970111,0.08072781,0.05968559,0.00978704,0.0970111,I-MF,I-MF,0.59448195,0.56570249,0.55182635,0.24227445
492,2311709,POP_CULTURE,0.07751775,0.05724244,0.04386299,0.01018919,0.07751775,I-MF,I-MF,0.51815608,0.51012858,0.49866597,0.23296673
493,2322377,POP_CULTURE,0.14509076,0.10707466,0.08866404,0.01598031,0.14509076,I-MF,I-MF,0.56697353,0.56432376,0.54730009,0.30982822
494,2322377,THEATER,0.16212025,0.12002925,0.10261819,0.01560917,0.16212025,I-MF,I-MF,0.63062411,0.61936591,0.61006417,0.30236239
495,2322377,TRAVEL,0.18943545,0.13524634,0.10933023,0.02043917,0.18943545,I-MF,I-MF,0.62850068,0.59922992,0.57009899,0.23789694
496,2337356,POP_CULTURE,0.0829837,0.09372322,0.14414787,0.01814674,0.14414787,I-SE,I-SE,0.51876062,0.52592918,0.53025053,0.20134895
497,2337356,THEATER,0.11282857,0.15442479,0.14006213,0.02106078,0.15442479,I-MM,I-MM,0.61561503,0.6199086,0.62350177,0.29322836
498,2337356,TRAVEL,0.09663094,0.10655853,0.18445701,0.02095643,0.18445701,I-SE,I-SE,0.54713121,0.55450055,0.56809338,0.23781208
499,2338944,ANIMALS,0.11491821,0.09921787,0.05713463,0.01013931,0.11491821,I-MF,I-MF,0.50398391,0.50204599,0.46960694,0.20082548
500,2338944,COMMUNICATIONS,0.12882557,0.10872007,0.09666811,0.01295499,0.12882557,I-MF,I-MF,0.64637098,0.63411147,0.63090282,0.2860369
501,2338944,DIRECTIONS,0.14181167,0.13717183,0.1285252,0.01684298,0.14181167,I-MF,I-MF,0.68606248,0.67050184,0.66003587,0.25935585
502,2349426,POP_CULTURE,0.15582785,0.1201361,0.09157571,0.0173642,0.15582785,I-MF,I-MF,0.63056456,0.6305499,0.62972014,0.31659535
503,2349426,THEATER,0.13654978,0.10250471,0.09021579,0.01842614,0.13654978,I-MF,I-MF,0.60224319,0.61011718,0.62091132,0.42436808
504,2349426,TRAVEL,0.18440811,0.14800151,0.13218112,0.02412986,0.18440811,I-MF,I-MF,0.67817986,0.66684264,0.65578911,0.24691419
505,2364128,COMMUNICATIONS,0.12134362,0.08558018,0.05877612,0.01124255,0.12134362,I-MF,I-MF,0.44801663,0.44471923,0.43249132,0.17429167
506,2364128,POP_CULTURE,0.08823392,0.07324838,0.0608072,0.01581442,0.08823392,I-MF,I-MF,0.49871296,0.50448695,0.49873444,0.2107269
507,2364128,ANIMALS,0.12971912,0.10492394,0.07096091,0.01646903,0.12971912,I-MF,I-MF,0.50774499,0.49741929,0.4759921,0.19218485
508,2380578,ANIMALS,0.16238787,0.16197909,0.13552475,0.02991479,0.16238787,I-MF,I-MF,0.63521573,0.64473151,0.62733341,0.25292565
509,2380578,COMMUNICATIONS,0.16119396,0.1317976,0.10506625,0.01805795,0.16119396,I-MF,I-MF,0.70361482,0.68528536,0.66745104,0.27316222
510,2380578,POP_CULTURE,0.16374784,0.13318179,0.09990472,0.01866655,0.16374784,I-MF,I-MF,0.73870718,0.73023176,0.7263705,0.34789426
511,2383593,ANIMALS,0.15011928,0.09310084,0.06885847,0.01218333,0.15011928,I-MF,I-MF,0.55455077,0.52607948,0.49972437,0.23746016
512,2383593,COMMUNICATIONS,0.12007342,0.08133689,0.06133024,0.01163378,0.12007342,I-MF,I-MF,0.56066434,0.53763,0.5241283,0.21857887
513,2383593,POP_CULTURE,0.13106966,0.08924659,0.059711,0.01025839,0.13106966,I-MF,I-MF,0.57853174,0.54904586,0.52154011,0.19883367
514,2389371,ANIMALS,0.12191624,0.17479823,0.12594788,0.02758772,0.17479823,I-MM,I-MM,0.5232638,0.55264538,0.55001073,0.32773106
515,2389371,COMMUNICATIONS,0.13285168,0.18365646,0.1370282,0.0224331,0.18365646,I-MM,I-MM,0.59503627,0.60445658,0.59701997,0.27197197
516,2389371,POP_CULTURE,0.13828603,0.18548381,0.13298502,0.02250134,0.18548381,I-MM,I-MM,0.55744134,0.58190595,0.58570049,0.51270488
517,2401030,CAREERS,0.05477554,0.04985178,0.08687159,0.00482142,0.08687159,I-SE,I-SE,0.35759507,0.35803212,0.35972734,0.15413919
518,2401030,DIRECTIONS,0.02428134,0.02540358,0.0465209,0.00457722,0.0465209,I-SE,I-SE,0.17592343,0.18819527,0.20033666,0.1068162
519,2401030,SCIENCE,0.09269098,0.11176462,0.07949448,0.0095547,0.11176462,I-MM,I-MM,0.57744889,0.57865789,0.57528619,0.24099398
520,2403643,ANIMALS,0.05730221,0.06095119,0.08031945,0.01485774,0.08031945,I-SE,I-SE,0.24410471,0.25070227,0.25154235,0.10356819
521,2403643,COMMUNICATIONS,0.01765931,0.02258944,0.02280951,0.03710077,0.03710077,I-NE,I-NE,0.20642014,0.21115436,0.20574716,0.10351021
522,2403643,POP_CULTURE,0.03672665,0.03029092,0.02311597,0.06413593,0.06413593,I-NE,I-NE,0.3280523,0.33249034,0.34213772,0.19489994
523,2428646,ANIMALS,0.06872199,0.07607215,0.11482533,0.01477305,0.11482533,I-SE,I-SE,0.43568209,0.45130098,0.46439751,0.29837983
524,2428646,COMMUNICATIONS,0.06689775,0.0799905,0.12131746,0.01303979,0.12131746,I-SE,I-SE,0.49011482,0.52033547,0.54145151,0.35637333
525,2428646,POP_CULTURE,0.08608395,0.09127788,0.1439136,0.0142845,0.1439136,I-SE,I-SE,0.46879006,0.48120358,0.50273135,0.41385534
526,2429072,ANIMALS,0.05912704,0.08086128,0.087585,0.01294493,0.087585,I-SE,I-SE,0.22186899,0.23329796,0.24520173,0.10353618
527,2429072,COMMUNICATIONS,0.07249607,0.07411036,0.09598546,0.0103928,0.09598546,I-SE,I-SE,0.26408617,0.26080828,0.25857432,0.09995486
528,2429072,POP_CULTURE,0.03993142,0.03455904,0.05598574,0.00613413,0.05598574,I-SE,I-SE,0.30002829,0.28709632,0.29633195,0.10765565
529,2433972,ANIMALS,0.07457823,0.09296851,0.06694277,0.01750589,0.09296851,I-MM,I-MM,0.30159949,0.32272532,0.32472518,0.27589609
530,2433972,POP_CULTURE,0.0946482,0.1010279,0.06727823,0.00900001,0.1010279,I-MM,I-MM,0.47087492,0.48904528,0.48225045,0.35654866
531,2433972,COMMUNICATIONS,0.11043724,0.12028718,0.0892662,0.01285242,0.12028718,I-MM,I-MM,0.56811341,0.57611589,0.57653664,0.33379131
532,2020526,POP_CULTURE,0.06362074,0.05633786,0.07360523,0.01111435,0.07360523,I-SE,I-SE,0.3303642,0.3382125,0.34271543,0.23101683
533,2020526,ANIMALS,0.10077759,0.09910906,0.12333247,0.01929283,0.12333247,I-SE,I-SE,0.45035646,0.45614635,0.4560886,0.26822007
534,2020526,COMMUNICATIONS,0.06193833,0.05450119,0.08349583,0.00935371,0.08349583,I-SE,I-SE,0.44283781,0.438411,0.43126426,0.21664304
535,2034900,THEATER,0.13166922,0.11179773,0.09375882,0.01752283,0.13166922,I-MF,I-MF,0.53388195,0.52434153,0.51767578,0.20578543
