no,testId,topic,distIMF,distIMM,distISE,distINE,expected
20132,2236452,POP_CULTURE,0.06637987303454049,0.06148238320815738,0.06436722146617445,0.034425043841219284,I-SE
20133,2236452,THEATER,0.08186116707056579,0.07715644119195193,0.08177848670604354,0.06202967895475135,I-MF
20134,2236452,TRAVEL,0.05888864559027179,0.0563637668682909,0.0630763570121496,0.04312753199861023,I-SE
20135,2237810,POP_CULTURE,0.04041522938869762,0.03992448534512151,0.041337633153934086,0.030366996197765096,I-MM
20136,2237810,THEATER,0.019521861135628853,0.01943008066758694,0.020558574725128634,0.02242477335026464,I-NE
20137,2237810,TRAVEL,0.030174523999204343,0.027642099399104836,0.027960122199838903,0.02176122260190098,I-NE
20138,2245744,ANIMALS,0.09806356867912741,0.08482222999853109,0.07383082950673504,0.03419304504417715,I-MF
20139,2245744,COMMUNICATIONS,0.06605865137381504,0.06585400331447663,0.06722015478592244,0.05750650143406638,I-MF
20140,2245744,DIRECTIONS,0.10212968573159645,0.10487211720609298,0.10495922409808177,0.0617364705134001,I-MM
20141,2247591,ANIMALS,0.0460751849410741,0.05181859522773652,0.05521256416386838,0.03828399022639637,I-MM
20142,2247591,COMMUNICATIONS,0.043352626561813434,0.03974406549871264,0.041045769081515346,0.019284455126830823,I-SE
20143,2247591,POP_CULTURE,0.04156718095863686,0.04434770508304929,0.04327163328660149,0.03068122317212371,I-MM
20144,2268686,ANIMALS,0.08182081522723703,0.08051886638638668,0.0724177118918676,0.038245839233427316,I-MM
20145,2268686,COMMUNICATIONS,0.11100666389289769,0.11603626644519796,0.10124147997411398,0.05697991185650705,I-MM
20146,2268686,POP_CULTURE,0.08127607159140816,0.07986755373740966,0.07646295456823093,0.04292062893926189,I-MM
20147,2269871,POP_CULTURE,0.09303847836063214,0.07761343787365488,0.07307234486420361,0.04153462654906377,I-MF
20148,2269871,ANIMALS,0.1075294466224469,0.09605067703773873,0.0930280592766135,0.058382155428579136,I-MF
20149,2269871,COMMUNICATIONS,0.11707927577975934,0.1001519100149013,0.0894676524357487,0.04766309907735052,I-MF
20150,2273579,COMMUNICATIONS,0.08968182501065788,0.08720449164412945,0.08519295333030102,0.05534911295253221,I-MF
20151,2273579,POP_CULTURE,0.13708262009599168,0.13728694221508142,0.13085130118945987,0.07471628902774001,I-MF
20152,2273579,ANIMALS,0.0678930864201451,0.07763574142606819,0.07372972420394314,0.04435515440784475,I-MM
20153,2278378,ANIMALS,0.052586055962763854,0.044790174266428354,0.04332470359761398,0.02282324839044305,I-SE
20154,2278378,COMMUNICATIONS,0.025206116993309095,0.027727793384343724,0.029395264844094507,0.022457764920995032,I-NE
20155,2278378,POP_CULTURE,0.05882782414425025,0.04863575250916382,0.042842869063495555,0.029982238221295667,I-NE
20156,2279736,POP_CULTURE,0.07283705231631568,0.07730266025589053,0.07891421559144095,0.06033650650018018,I-MM
