distIMF,distIMM,distISE,distINE,distIMF-p4,distIMM-p4,distISE-p4,distINE-p4,label
0.052966768,0.064138838,0.081214477,0.045301925,0.283407134,0.309497563,0.334443037,0.372652127,I-SE
0.052966768,0.064138838,0.081214477,0.045301925,0.283407134,0.309497563,0.334443037,0.372652127,I-SE
0.089699215,0.10253904,0.095762974,0.061198327,0.344634457,0.351415795,0.33525335,0.231052682,I-MM
0.052491795,0.070111338,0.070069546,0.049543429,0.301593419,0.321394614,0.31563937,0.216180039,I-MM
0.106359812,0.101864401,0.092163719,0.05415636,0.573984219,0.574275303,0.559010029,0.376335017,I-MF
0.035308096,0.035552143,0.029658256,0.014318722,0.280107308,0.290388289,0.280227479,0.212403571,I-MM
0.100362723,0.125519096,0.112702444,0.068742208,0.417425835,0.438311484,0.437052363,0.333776757,I-MF
0.100362723,0.125519096,0.112702444,0.068742208,0.417425835,0.438311484,0.437052363,0.333776757,I-MF
0.035308096,0.035552143,0.029658256,0.014318722,0.280107308,0.290388289,0.280227479,0.212403571,I-MM
0.106359812,0.101864401,0.092163719,0.05415636,0.573984219,0.574275303,0.559010029,0.376335017,I-MF
0.204880279,0.184103367,0.156127009,0.080595516,0.777731884,0.745287399,0.725484207,0.563171132,I-MF
0.191547105,0.163013451,0.144733424,0.085525248,0.668922559,0.638151295,0.617968123,0.429482331,I-MM
0.111679673,0.094581838,0.083309633,0.046052599,0.507619047,0.50081862,0.510664034,0.442754853,I-MF
0.111679673,0.094581838,0.083309633,0.046052599,0.507619047,0.50081862,0.510664034,0.442754853,I-MF
0.191547105,0.163013451,0.144733424,0.085525248,0.668922559,0.638151295,0.617968123,0.429482331,I-MF
0.204880279,0.184103367,0.156127009,0.080595516,0.777731884,0.745287399,0.725484207,0.563171132,I-MF
0.04111185,0.040710638,0.040801913,0.01846172,0.230621648,0.222602907,0.22149991,0.165989052,I-SE
0.008254573,0.010104341,0.009702089,0.005221217,0.126564977,0.131700304,0.137630397,0.120481911,I-SE
0.025977813,0.020571044,0.023960882,0.010788203,0.2671485,0.250414978,0.243261648,0.174457918,I-SE
0.025977813,0.020571044,0.023960882,0.010788203,0.2671485,0.250414978,0.243261648,0.174457918,I-SE
0.008254573,0.010104341,0.009702089,0.005221217,0.126564977,0.131700304,0.137630397,0.120481911,I-MM
0.04111185,0.040710638,0.040801913,0.01846172,0.230621648,0.222602907,0.22149991,0.165989052,I-SE
0.122062871,0.099009313,0.095182327,0.060041663,0.537323152,0.501455731,0.490007348,0.385337096,I-MF
0.097762429,0.079023744,0.072533028,0.044239978,0.426216455,0.402987475,0.395518738,0.302697493,I-MF
0.115957658,0.118305584,0.117297253,0.050099544,0.52551523,0.52578728,0.513717414,0.349605477,I-MF
0.115957658,0.118305584,0.117297253,0.050099544,0.52551523,0.52578728,0.513717414,0.349605477,I-MF
0.097762429,0.079023744,0.072533028,0.044239978,0.426216455,0.402987475,0.395518738,0.302697493,I-MF
0.122062871,0.099009313,0.095182327,0.060041663,0.537323152,0.501455731,0.490007348,0.385337096,I-MF
0.11305583,0.10081495,0.098212764,0.061768822,0.537187377,0.522752262,0.529973893,0.453215519,I-MF
0.102285725,0.097102167,0.089068657,0.05131045,0.579458804,0.552555055,0.534595957,0.373286302,I-MF
0.086083761,0.078063937,0.076596848,0.043690305,0.387041377,0.375072015,0.371941603,0.279483261,I-MF
0.086083761,0.078063937,0.076596848,0.043690305,0.387041377,0.375072015,0.371941603,0.279483261,I-MF
0.102285725,0.097102167,0.089068657,0.05131045,0.579458804,0.552555055,0.534595957,0.373286302,I-MF
0.11305583,0.10081495,0.098212764,0.061768822,0.537187377,0.522752262,0.529973893,0.453215519,I-MF
0.028722966,0.027893719,0.034796229,0.018748531,0.167370208,0.167422097,0.17665803,0.20134147,I-SE
0.06031444,0.071639874,0.08688349,0.037092278,0.187513392,0.189985286,0.196482458,0.221384008,I-SE
0.001115566,0.002972614,0.009116781,0.001637048,0.154096806,0.158523507,0.165878894,0.138481168,I-SE
0.001115566,0.002972614,0.009116781,0.001637048,0.154096806,0.158523507,0.165878894,0.138481168,I-SE
0.06031444,0.071639874,0.08688349,0.037092278,0.187513392,0.189985286,0.196482458,0.221384008,I-SE
0.028722966,0.027893719,0.034796229,0.018748531,0.167370208,0.167422097,0.17665803,0.20134147,I-SE
0.041278726,0.046530457,0.054318945,0.032227348,0.296753448,0.28315579,0.282315448,0.204822892,I-SE
0.041278726,0.046530457,0.054318945,0.032227348,0.296753448,0.28315579,0.282315448,0.204822892,I-SE
0.050575279,0.061453506,0.068745516,0.050181458,0.27091121,0.276318092,0.28993062,0.319470206,I-MM
0.052785376,0.072838879,0.088518841,0.046282319,0.195966364,0.209708792,0.228117477,0.35085397,I-SE
0.04886577,0.051553468,0.049613128,0.031354477,0.309225534,0.308503346,0.31206433,0.290631581,I-MM
0.04886577,0.051553468,0.049613128,0.031354477,0.309225534,0.308503346,0.31206433,0.290631581,I-MM
0.052785376,0.072838879,0.088518841,0.046282319,0.195966364,0.209708792,0.228117477,0.35085397,I-SE
0.050575279,0.061453506,0.068745516,0.050181458,0.27091121,0.276318092,0.28993062,0.319470206,I-MM
0.050297432,0.04791291,0.041904384,0.026451267,0.397768023,0.391829792,0.384917474,0.281220744,I-MM
0.072869099,0.078302946,0.070358699,0.039084406,0.367241139,0.350805922,0.347855777,0.252184979,I-MM
0.084888117,0.09238086,0.093176369,0.062377495,0.397861936,0.39284183,0.393211734,0.280438365,I-MF
0.084888117,0.09238086,0.093176369,0.062377495,0.397861936,0.39284183,0.393211734,0.280438365,I-MM
0.072869099,0.078302946,0.070358699,0.039084406,0.367241139,0.350805922,0.347855777,0.252184979,I-MF
0.050297432,0.04791291,0.041904384,0.026451267,0.397768023,0.391829792,0.384917474,0.281220744,I-MM
0.015137624,0.019992012,0.014902651,0.015644767,0.13254833,0.162060633,0.186921363,0.247946765,I-NE
0.019869151,0.026304236,0.032744714,0.04260491,0.203944304,0.222383281,0.225993309,0.17771915,I-NE
0.058118515,0.08022111,0.098632797,0.0497365,0.156914188,0.189754003,0.211148628,0.2242232,I-SE
0.058118515,0.08022111,0.098632797,0.0497365,0.156914188,0.189754003,0.211148628,0.2242232,I-SE
0.019869151,0.026304236,0.032744714,0.04260491,0.203944304,0.222383281,0.225993309,0.17771915,I-NE
0.015137624,0.019992012,0.014902651,0.015644767,0.13254833,0.162060633,0.186921363,0.247946765,I-NE
0.125057331,0.114040018,0.100803914,0.053906578,0.488857168,0.500264882,0.486954822,0.363468002,I-MF
0.076069458,0.082091304,0.078010067,0.044391183,0.460599206,0.472966582,0.483543943,0.389596944,I-MM
0.110655537,0.098523167,0.092000743,0.060937283,0.613829628,0.604769191,0.607463088,0.589685877,I-MF
0.097855465,0.098677494,0.085310144,0.051519545,0.47175128,0.464591865,0.460465099,0.34631642,I-MF
0.12917585,0.120343613,0.117792036,0.074068873,0.544064284,0.521347344,0.51887668,0.411675954,I-MF
0.103310905,0.106549042,0.107748325,0.061290136,0.544847069,0.543019994,0.539085193,0.384739001,I-MF
0.09912749,0.078018612,0.07474553,0.043447066,0.53615401,0.515933143,0.507905961,0.362617173,I-MF
0.10101991,0.078006468,0.075750412,0.046921449,0.61080573,0.57956471,0.561568408,0.395707982,I-MF
0.132155053,0.128261872,0.121193466,0.067141886,0.57759348,0.576674112,0.567879706,0.439899134,I-MF
0.132155053,0.128261872,0.121193466,0.067141886,0.57759348,0.576674112,0.567879706,0.439899134,I-MF
0.10101991,0.078006468,0.075750412,0.046921449,0.61080573,0.57956471,0.561568408,0.395707982,I-MF
0.09912749,0.078018612,0.07474553,0.043447066,0.53615401,0.515933143,0.507905961,0.362617173,I-MF
0.014473346,0.0128609,0.015843222,0.0265895,0.262510515,0.261523967,0.264754754,0.220765102,I-NE
0.036432088,0.049076047,0.05607055,0.064499833,0.348073721,0.353786278,0.372076225,0.466850951,I-NE
0.043945237,0.044008152,0.046462771,0.025702071,0.384190632,0.36993668,0.375640358,0.309225321,I-MM
0.043945237,0.044008152,0.046462771,0.025702071,0.384190632,0.36993668,0.375640358,0.309225321,I-SE
0.036432088,0.049076047,0.05607055,0.064499833,0.348073721,0.353786278,0.372076225,0.466850951,I-NE
0.014473346,0.0128609,0.015843222,0.0265895,0.262510515,0.261523967,0.264754754,0.220765102,I-NE
0.02838192,0.029037619,0.033629095,0.048749236,0.367392841,0.370927437,0.381009524,0.345647454,I-NE
0.043347227,0.038243458,0.041034011,0.052859286,0.379203406,0.374273864,0.381331501,0.304540922,I-NE
0.039590684,0.0382858,0.039849662,0.027178092,0.264428495,0.276260462,0.285593563,0.254063715,I-NE
0.039590684,0.0382858,0.039849662,0.027178092,0.264428495,0.276260462,0.285593563,0.254063715,I-SE
0.043347227,0.038243458,0.041034011,0.052859286,0.379203406,0.374273864,0.381331501,0.304540922,I-NE
0.02838192,0.029037619,0.033629095,0.048749236,0.367392841,0.370927437,0.381009524,0.345647454,I-NE
0.101816832,0.088623705,0.084471157,0.051720563,0.483478019,0.454936461,0.458704225,0.374799883,I-MF
0.062426658,0.05543093,0.057173235,0.03907538,0.454776887,0.435638861,0.437991348,0.354143687,I-MF
0.061446646,0.069500927,0.066174846,0.032548194,0.554669685,0.571504379,0.569739394,0.438589424,I-MF
0.061446646,0.069500927,0.066174846,0.032548194,0.554669685,0.571504379,0.569739394,0.438589424,I-MF
0.062426658,0.05543093,0.057173235,0.03907538,0.454776887,0.435638861,0.437991348,0.354143687,I-MF
0.101816832,0.088623705,0.084471157,0.051720563,0.483478019,0.454936461,0.458704225,0.374799883,I-MF
0.097279111,0.093575483,0.096114491,0.059345534,0.464189318,0.440468754,0.443756347,0.336062485,I-MF
0.061718817,0.065550762,0.062521405,0.036632947,0.404470328,0.410874673,0.401601218,0.276665359,I-MM
0.05594694,0.05374266,0.060486983,0.034437084,0.286367268,0.293581264,0.303534705,0.261147875,I-SE
0.05594694,0.05374266,0.060486983,0.034437084,0.286367268,0.293581264,0.303534705,0.261147875,I-SE
0.061718817,0.065550762,0.062521405,0.036632947,0.404470328,0.410874673,0.401601218,0.276665359,I-MM
0.097279111,0.093575483,0.096114491,0.059345534,0.464189318,0.440468754,0.443756347,0.336062485,I-MF
0.155073645,0.168842628,0.116240163,0.058193907,0.593901974,0.565057777,0.541333244,0.377586454,I-MF
0.084869436,0.085666651,0.072924924,0.039571136,0.417225401,0.425976634,0.409617727,0.288608124,I-MM
0.058737745,0.073356185,0.070645109,0.026575241,0.28394866,0.304453671,0.308096052,0.221669347,I-MF
0.058737745,0.073356185,0.070645109,0.026575241,0.28394866,0.304453671,0.308096052,0.221669347,I-MF
0.084869436,0.085666651,0.072924924,0.039571136,0.417225401,0.425976634,0.409617727,0.288608124,I-MM
0.155073645,0.168842628,0.116240163,0.058193907,0.593901974,0.565057777,0.541333244,0.377586454,I-MF
0.172649248,0.166751598,0.138980978,0.075623849,0.680952888,0.655306913,0.640447217,0.4582405,I-MF
0.08459061,0.084602754,0.089426469,0.045301665,0.406323144,0.39523992,0.402581485,0.324091,I-SE
0.175185994,0.165221768,0.149906208,0.087180965,0.67084486,0.655341886,0.648174936,0.487240168,I-MF
0.04140439,0.048790047,0.038482831,0.022956682,0.315770998,0.296203602,0.291060511,0.212903878,I-MM
0.038385627,0.033862981,0.034611992,0.021838368,0.33467712,0.308293182,0.305646209,0.230031041,I-MM
0.047702607,0.062500251,0.070817312,0.029406568,0.32801079,0.293534211,0.278654923,0.191437912,I-MM
0.047702607,0.062500251,0.070817312,0.029406568,0.32801079,0.293534211,0.278654923,0.191437912,I-MM
0.038385627,0.033862981,0.034611992,0.021838368,0.33467712,0.308293182,0.305646209,0.230031041,I-MM
0.04140439,0.048790047,0.038482831,0.022956682,0.315770998,0.296203602,0.291060511,0.212903878,I-MM
0.080984963,0.078365934,0.067985468,0.034699244,0.338599863,0.337440293,0.337260795,0.245681496,I-MM
0.101495826,0.097909401,0.089704804,0.052927567,0.507169287,0.500486969,0.490178468,0.347679877,I-MF
0.120838804,0.12620359,0.110729118,0.062152632,0.391318072,0.392950398,0.396587895,0.344516534,I-MF
0.118829795,0.110513174,0.105246573,0.065379851,0.614203742,0.61493288,0.609285909,0.472023033,I-MF
0.06935855,0.073541461,0.072259711,0.036376245,0.461020429,0.475354751,0.467656615,0.33307321,I-MM
0.131384118,0.138157132,0.131148906,0.07943749,0.641018972,0.637055868,0.62536099,0.456337458,I-MF
0.131384118,0.138157132,0.131148906,0.07943749,0.641018972,0.637055868,0.62536099,0.456337458,I-MF
0.06935855,0.073541461,0.072259711,0.036376245,0.461020429,0.475354751,0.467656615,0.33307321,I-MM
0.118829795,0.110513174,0.105246573,0.065379851,0.614203742,0.61493288,0.609285909,0.472023033,I-MF
0.101733136,0.097668523,0.08339546,0.049071905,0.570690006,0.537477521,0.523176807,0.394485553,I-MM
0.06890326,0.05222076,0.048010829,0.024880218,0.418950097,0.405471786,0.40586215,0.306510884,I-SE
0.090207371,0.091050283,0.074743982,0.040298509,0.498135937,0.470916075,0.462422368,0.333101778,I-MF
0.090207371,0.091050283,0.074743982,0.040298509,0.498135937,0.470916075,0.462422368,0.333101778,I-MM
0.06890326,0.05222076,0.048010829,0.024880218,0.418950097,0.405471786,0.40586215,0.306510884,I-MM
0.101733136,0.097668523,0.08339546,0.049071905,0.570690006,0.537477521,0.523176807,0.394485553,I-MM
0.040033673,0.04237207,0.039423372,0.024345043,0.330413396,0.339248335,0.341431147,0.261584497,I-MM
0.030534065,0.026065321,0.030475214,0.015082341,0.221804317,0.225975431,0.246218597,0.313572499,I-SE
0.04487274,0.046549708,0.038474451,0.025504366,0.365496365,0.367929137,0.378883327,0.319351009,I-MM
0.04487274,0.046549708,0.038474451,0.025504366,0.365496365,0.367929137,0.378883327,0.319351009,I-MM
0.030534065,0.026065321,0.030475214,0.015082341,0.221804317,0.225975431,0.246218597,0.313572499,I-SE
0.040033673,0.04237207,0.039423372,0.024345043,0.330413396,0.339248335,0.341431147,0.261584497,I-MM
0.15712959,0.18770121,0.165505797,0.091256963,0.583457389,0.586631816,0.56755706,0.408519541,I-MF
0.152477885,0.159361397,0.154746002,0.087807924,0.60999656,0.602632687,0.587985903,0.43057249,I-MF
0.058289463,0.063417499,0.063583639,0.036007854,0.303937175,0.33055348,0.331694708,0.258871591,I-MM
0.058289463,0.063417499,0.063583639,0.036007854,0.303937175,0.33055348,0.331694708,0.258871591,I-MM
0.152477885,0.159361397,0.154746002,0.087807924,0.60999656,0.602632687,0.587985903,0.43057249,I-MF
0.15712959,0.18770121,0.165505797,0.091256963,0.583457389,0.586631816,0.56755706,0.408519541,I-MF
0.085641343,0.094196755,0.097163769,0.058085416,0.450813603,0.451496554,0.448694185,0.333008075,I-SE
0.061555259,0.076509927,0.07937357,0.036184681,0.346245986,0.371870382,0.369055611,0.283942267,I-MM
0.091501703,0.114250896,0.096394735,0.057281247,0.319803563,0.338795848,0.339783345,0.252421938,I-MF
0.091501703,0.114250896,0.096394735,0.057281247,0.319803563,0.338795848,0.339783345,0.252421938,I-MM
0.061555259,0.076509927,0.07937357,0.036184681,0.346245986,0.371870382,0.369055611,0.283942267,I-MM
0.085641343,0.094196755,0.097163769,0.058085416,0.450813603,0.451496554,0.448694185,0.333008075,I-MM
0.096308682,0.120102033,0.093177363,0.043895703,0.34504829,0.343840572,0.34091831,0.28671984,I-SE
0.049092462,0.056475896,0.06290653,0.040666159,0.316337872,0.32816669,0.324912382,0.237756899,I-SE
0.054578695,0.062798791,0.065760564,0.029856283,0.271191224,0.285219039,0.278238527,0.191391695,I-SE
0.054578695,0.062798791,0.065760564,0.029856283,0.271191224,0.285219039,0.278238527,0.191391695,I-SE
0.049092462,0.056475896,0.06290653,0.040666159,0.316337872,0.32816669,0.324912382,0.237756899,I-SE
0.096308682,0.120102033,0.093177363,0.043895703,0.34504829,0.343840572,0.34091831,0.28671984,I-MM
0.115172588,0.119265794,0.091670374,0.04785497,0.423099838,0.403200801,0.388899697,0.285952786,I-MF
0.044323001,0.042754537,0.042815119,0.023672367,0.368195401,0.36018318,0.352235232,0.251962193,I-SE
0.065444581,0.060434217,0.054563788,0.02710461,0.408786891,0.41670878,0.399630633,0.270022541,I-MF
0.065444581,0.060434217,0.054563788,0.02710461,0.408786891,0.41670878,0.399630633,0.270022541,I-MM
0.044323001,0.042754537,0.042815119,0.023672367,0.368195401,0.36018318,0.352235232,0.251962193,I-MM
0.115172588,0.119265794,0.091670374,0.04785497,0.423099838,0.403200801,0.388899697,0.285952786,I-MF
0.091850522,0.112534122,0.116753561,0.062898358,0.409972703,0.428128335,0.441735143,0.401245553,I-MM
0.08540534,0.105739999,0.080896462,0.045214367,0.422738036,0.425916765,0.42432925,0.327699611,I-MM
0.068899429,0.076732395,0.077899787,0.054029296,0.521029738,0.513534292,0.49748045,0.340004339,I-MM
0.068899429,0.076732395,0.077899787,0.054029296,0.521029738,0.513534292,0.49748045,0.340004339,I-MM
0.08540534,0.105739999,0.080896462,0.045214367,0.422738036,0.425916765,0.42432925,0.327699611,I-MM
0.091850522,0.112534122,0.116753561,0.062898358,0.409972703,0.428128335,0.441735143,0.401245553,I-MM
0.024007987,0.024980968,0.022457562,0.012292907,0.257643857,0.262924861,0.271205772,0.227229739,I-SE
0.020338102,0.019150199,0.023203544,0.01181821,0.30972842,0.300680113,0.303225279,0.242769224,I-SE
0.06211754,0.076183552,0.084424731,0.037815767,0.418990452,0.423488771,0.425081784,0.336481669,I-SE
0.06211754,0.076183552,0.084424731,0.037815767,0.418990452,0.423488771,0.425081784,0.336481669,I-SE
0.020338102,0.019150199,0.023203544,0.01181821,0.30972842,0.300680113,0.303225279,0.242769224,I-SE
0.024007987,0.024980968,0.022457562,0.012292907,0.257643857,0.262924861,0.271205772,0.227229739,I-MM
0.001412499,0.003325119,0.013100369,0.182974194,0.122888289,0.161536974,0.206950192,0.61227031,I-NE
0.100422731,0.097278067,0.081275186,0.047733936,0.522927731,0.520545515,0.520702332,0.409381821,I-MF
0.005083063,0.008525198,0.016984622,0.206117535,0.163506964,0.199047871,0.241524178,0.643763798,I-NE
0.005083063,0.008525198,0.016984622,0.206117535,0.163506964,0.199047871,0.241524178,0.643763798,I-NE
0.100422731,0.097278067,0.081275186,0.047733936,0.522927731,0.520545515,0.520702332,0.409381821,I-MF
0.001412499,0.003325119,0.013100369,0.182974194,0.122888289,0.161536974,0.206950192,0.61227031,I-NE
0.219638462,0.204156057,0.175063626,0.10649712,0.765060519,0.733893943,0.721421312,0.547028816,I-MF
0.134924473,0.116428351,0.110379903,0.066764242,0.555395213,0.539332487,0.538354997,0.404815995,I-MF
0.106373391,0.089211211,0.08654949,0.057547324,0.530296708,0.528654716,0.519733219,0.376765151,I-MF
0.106373391,0.089211211,0.08654949,0.057547324,0.530296708,0.528654716,0.519733219,0.376765151,I-MF
0.134924473,0.116428351,0.110379903,0.066764242,0.555395213,0.539332487,0.538354997,0.404815995,I-MF
0.219638462,0.204156057,0.175063626,0.10649712,0.765060519,0.733893943,0.721421312,0.547028816,I-MF
0.049575303,0.053321805,0.053056285,0.041926157,0.158441502,0.16708411,0.162276956,0.10482465,I-NE
0.039258674,0.047092791,0.053188276,0.028098712,0.244791197,0.265813961,0.269598925,0.191279262,I-SE
0.043179436,0.065950746,0.063036339,0.034345818,0.198353305,0.218313567,0.228540492,0.192075785,I-SE
0.043179436,0.065950746,0.063036339,0.034345818,0.198353305,0.218313567,0.228540492,0.192075785,I-SE
0.039258674,0.047092791,0.053188276,0.028098712,0.244791197,0.265813961,0.269598925,0.191279262,I-SE
0.049575303,0.053321805,0.053056285,0.041926157,0.158441502,0.16708411,0.162276956,0.10482465,I-NE
0.071176816,0.076682902,0.08439237,0.052208347,0.412442795,0.411330134,0.404602786,0.290920531,I-MM
0.05597303,0.071847021,0.075029016,0.038610738,0.350924147,0.338190887,0.338890162,0.274486557,I-MM
0.119410992,0.148890724,0.11960855,0.063012062,0.343216923,0.341184435,0.338273542,0.293649432,I-MM
0.119410992,0.148890724,0.11960855,0.063012062,0.343216923,0.341184435,0.338273542,0.293649432,I-MM
0.05597303,0.071847021,0.075029016,0.038610738,0.350924147,0.338190887,0.338890162,0.274486557,I-MM
0.071176816,0.076682902,0.08439237,0.052208347,0.412442795,0.411330134,0.404602786,0.290920531,I-SE
0.097237203,0.120894763,0.126739921,0.072853389,0.495735265,0.490198898,0.475582477,0.32489926,I-MM
0.109686849,0.131948112,0.137894225,0.067941965,0.378082773,0.398071907,0.408766548,0.345169728,I-MF
0.191317786,0.216310663,0.170252036,0.08502338,0.581219039,0.567679655,0.550888169,0.417611286,I-MF
0.191317786,0.216310663,0.170252036,0.08502338,0.581219039,0.567679655,0.550888169,0.417611286,I-MF
0.109686849,0.131948112,0.137894225,0.067941965,0.378082773,0.398071907,0.408766548,0.345169728,I-MF
0.097237203,0.120894763,0.126739921,0.072853389,0.495735265,0.490198898,0.475582477,0.32489926,I-MM
0.11001061,0.114385368,0.095431587,0.052348135,0.434205907,0.410501908,0.397582757,0.280389705,I-MF
0.105766049,0.103644514,0.109201415,0.058232934,0.538278816,0.540997254,0.531091233,0.36700044,I-SE
0.053038466,0.065032861,0.074644745,0.029903655,0.252067635,0.27678444,0.283847017,0.198116713,I-SE
0.053038466,0.065032861,0.074644745,0.029903655,0.252067635,0.27678444,0.283847017,0.198116713,I-SE
0.105766049,0.103644514,0.109201415,0.058232934,0.538278816,0.540997254,0.531091233,0.36700044,I-SE
0.11001061,0.114385368,0.095431587,0.052348135,0.434205907,0.410501908,0.397582757,0.280389705,I-MM
0.11349233,0.151893353,0.149266643,0.087614244,0.446222311,0.46077963,0.437182625,0.292923448,I-MM
0.100146382,0.132253739,0.108681201,0.060266092,0.445461523,0.457072739,0.445532358,0.349464179,I-MM
0.072201416,0.083524815,0.089710143,0.040698238,0.372594302,0.381710988,0.381065636,0.285531764,I-MM
0.072201416,0.083524815,0.089710143,0.040698238,0.372594302,0.381710988,0.381065636,0.285531764,I-SE
0.100146382,0.132253739,0.108681201,0.060266092,0.445461523,0.457072739,0.445532358,0.349464179,I-MM
0.11349233,0.151893353,0.149266643,0.087614244,0.446222311,0.46077963,0.437182625,0.292923448,I-MM
0.106522706,0.116929001,0.096455546,0.05616304,0.570330447,0.576091757,0.569265197,0.4168535,I-MF
0.092498813,0.081656953,0.074275278,0.044830628,0.546689233,0.544487871,0.543890318,0.453164043,I-MF
0.085720385,0.08984691,0.079057254,0.03373467,0.323416224,0.338223862,0.340197216,0.251416872,I-MM
0.085720385,0.08984691,0.079057254,0.03373467,0.323416224,0.338223862,0.340197216,0.251416872,I-MM
0.092498813,0.081656953,0.074275278,0.044830628,0.546689233,0.544487871,0.543890318,0.453164043,I-MF
0.106522706,0.116929001,0.096455546,0.05616304,0.570330447,0.576091757,0.569265197,0.4168535,I-MF
0.159715903,0.175541107,0.135309048,0.074818854,0.601918048,0.608270569,0.583141158,0.423044627,I-MF
0.114082889,0.09873338,0.091230697,0.057580532,0.539365849,0.557525056,0.55096967,0.417640069,I-MF
0.078462396,0.08395712,0.083327566,0.045169778,0.423543759,0.447586235,0.44497036,0.334539335,I-MF
0.078462396,0.08395712,0.083327566,0.045169778,0.423543759,0.447586235,0.44497036,0.334539335,I-MF
0.114082889,0.09873338,0.091230697,0.057580532,0.539365849,0.557525056,0.55096967,0.417640069,I-MF
0.159715903,0.175541107,0.135309048,0.074818854,0.601918048,0.608270569,0.583141158,0.423044627,I-MF
0.107805443,0.133523576,0.106806339,0.056109897,0.500175951,0.499471663,0.492479664,0.376845193,I-MM
0.081277665,0.098734684,0.096112262,0.055749595,0.387996507,0.414825213,0.422883738,0.358782001,I-MM
0.047674114,0.05928349,0.055191717,0.01950514,0.245734606,0.266718115,0.265711482,0.219814676,I-SE
0.047674114,0.05928349,0.055191717,0.01950514,0.245734606,0.266718115,0.265711482,0.219814676,I-MM
0.081277665,0.098734684,0.096112262,0.055749595,0.387996507,0.414825213,0.422883738,0.358782001,I-MM
0.107805443,0.133523576,0.106806339,0.056109897,0.500175951,0.499471663,0.492479664,0.376845193,I-MM
0.045976176,0.061729501,0.058885187,0.032040126,0.207504782,0.218201803,0.226755083,0.180409862,I-SE
0.067770547,0.090652105,0.084921236,0.049133753,0.361931584,0.388512111,0.387216469,0.329568116,I-MM
0.073002395,0.083171917,0.092915115,0.049185818,0.326369126,0.339265818,0.353881316,0.343477174,I-SE
0.073002395,0.083171917,0.092915115,0.049185818,0.326369126,0.339265818,0.353881316,0.343477174,I-SE
0.067770547,0.090652105,0.084921236,0.049133753,0.361931584,0.388512111,0.387216469,0.329568116,I-MM
0.045976176,0.061729501,0.058885187,0.032040126,0.207504782,0.218201803,0.226755083,0.180409862,I-SE
0.153828861,0.175220247,0.131790074,0.063205567,0.465446273,0.441371193,0.428447554,0.299566284,I-MM
0.087465668,0.086430888,0.082796815,0.04269031,0.412393201,0.415594662,0.399732576,0.280699526,I-SE
0.068078044,0.075325372,0.072167391,0.033419739,0.306649769,0.311161017,0.312948484,0.248383805,I-MM
0.068078044,0.075325372,0.072167391,0.033419739,0.306649769,0.311161017,0.312948484,0.248383805,I-MM
0.087465668,0.086430888,0.082796815,0.04269031,0.412393201,0.415594662,0.399732576,0.280699526,I-MM
0.153828861,0.175220247,0.131790074,0.063205567,0.465446273,0.441371193,0.428447554,0.299566284,I-MM
0.172875597,0.177400595,0.146193631,0.07798713,0.633039041,0.624672106,0.607487865,0.431120082,I-MF
0.181578395,0.178168704,0.171622601,0.101559096,0.648625278,0.638313839,0.627928926,0.484769068,I-MF
0.123239231,0.132235124,0.129280083,0.060193287,0.500636085,0.517830763,0.51724089,0.419624705,I-MF
0.123239231,0.132235124,0.129280083,0.060193287,0.500636085,0.517830763,0.51724089,0.419624705,I-MF
0.181578395,0.178168704,0.171622601,0.101559096,0.648625278,0.638313839,0.627928926,0.484769068,I-MF
0.172875597,0.177400595,0.146193631,0.07798713,0.633039041,0.624672106,0.607487865,0.431120082,I-MF
0.060758967,0.077851021,0.071769574,0.059094801,0.287695627,0.298774005,0.296546249,0.210898744,I-SE
0.047765505,0.066638172,0.064083735,0.038065431,0.246832792,0.281340065,0.292787775,0.360106786,I-SE
0.04956708,0.068016716,0.078732338,0.041249721,0.256324949,0.282957506,0.305358076,0.319598673,I-SE
0.04956708,0.068016716,0.078732338,0.041249721,0.256324949,0.282957506,0.305358076,0.319598673,I-MM
0.047765505,0.066638172,0.064083735,0.038065431,0.246832792,0.281340065,0.292787775,0.360106786,I-SE
0.060758967,0.077851021,0.071769574,0.059094801,0.287695627,0.298774005,0.296546249,0.210898744,I-SE
0.120022675,0.124217959,0.121532601,0.070504818,0.627136017,0.637645925,0.640336918,0.517287179,I-MF
0.119351911,0.138586122,0.143530976,0.089280603,0.637311126,0.644638845,0.644800351,0.521263092,I-MF
0.149712929,0.1786485,0.149930116,0.080373609,0.604121204,0.598866419,0.592240933,0.43786964,I-MM
0.149712929,0.1786485,0.149930116,0.080373609,0.604121204,0.598866419,0.592240933,0.43786964,I-MM
0.119351911,0.138586122,0.143530976,0.089280603,0.637311126,0.644638845,0.644800351,0.521263092,I-MF
0.120022675,0.124217959,0.121532601,0.070504818,0.627136017,0.637645925,0.640336918,0.517287179,I-MF
0.157828834,0.162837086,0.149307522,0.080471603,0.658367121,0.641152097,0.628921221,0.478261886,I-MF
0.154150451,0.14265715,0.132423754,0.07573975,0.607716123,0.580834413,0.565478091,0.392227537,I-MF
0.152585672,0.1254905,0.12215203,0.067311596,0.617712248,0.598032604,0.595687612,0.465159039,I-MF
0.152585672,0.1254905,0.12215203,0.067311596,0.617712248,0.598032604,0.595687612,0.465159039,I-MF
0.154150451,0.14265715,0.132423754,0.07573975,0.607716123,0.580834413,0.565478091,0.392227537,I-MF
